question,gtruth_answer,gtruth_answer_quality_score,gtruth_answer_quality_justification,llm_answer,cos_similarity,bert_precision,bert_recall,bert_f1
Provide the original deposition date of first version and date of current version.,This is Version 1.0 of the protocol “Assay to test compound-derived neurotixicity in human dopaminergic neurons (MitoMet; UKN4b) – V1.0)”. It was assembled in September 2022.,Medium,The answer provides the date of the current version (September 2022) but does not specify the original deposition date if it differs from the current version date. It partially addresses the question but lacks completeness.,"The original deposition date of the first version (Version 1.0) of the MitoMet assay is September 2022. There is no mention of a current version date in the provided context, indicating that Version 1.0 is the only version available at this time. _(Source: MitoMetassay(UKN4b).pdf)_",0.6359963697904825,0.2614155411720276,0.15380741655826569,0.20855408906936646
"This only applies to updated versions. If this is the original version, state 'original version'.",,Low,No answer provided; treated as missing.,This is the original version.,0.22152473093762537,-1.0699931383132935,-1.07051682472229,-1.0619372129440308
"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",UKN4b_Neuro_LUH_mito_24h,Medium,"The answer provides a unique database name, which partially addresses the question. However, it lacks an explanation or context to ensure that the name is clearly defined and understood in relation to the method.",Answer not found in documents.,0.17152508865564395,-0.40812620520591736,-0.20559436082839966,-0.315045565366745
Include affiliation.,"University of Konstanz (UKN), Germany",High,"The answer fully addresses the question by providing the affiliation, which is the University of Konstanz in Germany. It is relevant and complete as it specifies both the institution and the country.","The assay is affiliated with the University of Konstanz (UKN), Germany. The contact person for the assay is Prof. Dr. Marcel Leist, who can be reached at marcel.leist@uni-konstanz.de. Additionally, two PhD students involved in the assay are Anna-Katharina Ückert (anna-katharina.ueckert@uni-konstanz.de) and Mahshid Alimohammadi (mahshid.alimohammadi@uni-konstanz.de) _(Source: MitoMetassay(UKN4b).pdf)_.",0.4319810243199307,0.6647666096687317,-0.2306222766637802,0.0652802363038063
Provide the details of the principal contact person.,Prof. Dr. Marcel Leist marcel.leist@uni-konstanz.de Tel: +49-7531885037,High,"The answer fully addresses the question by providing the name, email, and phone number of the principal contact person, which are the key details required.","The principal contact person for the MitoMet assay (UKN4b) is:

Prof. Dr. Marcel Leist  
Email: marcel.leist@uni-konstanz.de  
Tel: +49-7531885037  
(Source: MitoMetassay(UKN4b).pdf)",0.5689315405787913,0.7837784886360168,0.24501562118530273,0.4707946479320526
"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.","Anna-Katharina Ückert (PhD student, experimenter) anna-katharina.ueckert@uni-konstanz.de Mahshid Alimohammadi (PhD student, experimenter) mahshid.alimohammadi@uni-konstanz.de",High,"The answer fully addresses the question by providing the names, roles, and contact information of the individuals involved in the experiments, which is relevant and complete.","The principal investigator (PI) of the lab for the MitoMet assay (UKN4b) is Prof. Dr. Marcel Leist. The individuals involved in conducting the experiments include Anna-Katharina Ückert and Mahshid Alimohammadi, both of whom are PhD students and experimenters in the lab _(Source: MitoMetassay(UKN4b).pdf)_.",0.5280315796442805,0.11739364266395569,0.024919189512729645,0.0730379968881607
"Supply number of supporting files. Describe supporting files (e.g. metadata files, instrument settings, calculation template, raw data file, etc.).",- An important reference is the DB-ALM Protocol n° 200 (the new prediction model remains to be updated) - Raw data file - Data processing file - Internal SOP,Medium,"The answer lists some supporting files such as raw data file and internal SOP, but it lacks clarity and completeness in describing each file and does not specify the number of supporting files.","The MitoMet assay (UKN4b) has several supporting files that are relevant for its execution and data management. These include:

1. **Raw Data File**: Contains the raw data generated from the assay, which is essential for further analysis and interpretation.

2. **Data Processing File**: This file is used to process the raw data, allowing for the extraction of meaningful results from the initial data collected during the assay.

3. **Internal SOP (Standard Operating Procedure)**: Provides detailed instructions on the procedures to be followed during the assay, ensuring consistency and reliability in the execution of the test.

4. **Metadata Files**: These files document the conditions and parameters under which the assay was conducted, including details about the cell culture, experimental setup, and any specific observations made during the experiment.

5. **DB-ALM Protocol n° 200**: This is an important reference document that outlines the protocol for the assay, which may include updates to the prediction model used in the assay.

These supporting files are crucial for maintaining the integrity of the assay and ensuring that the results can be accurately interpreted and reproduced in future experiments _(Source: MitoMetassay(UKN4b).pdf)_.",0.6749543858579644,0.3581497371196747,-0.1347595751285553,0.06415999680757523
"Describe briefly whether the cells are from a commercial supplier, continuously generated by cell culture, or obtained by isolation from human/animal tissue (or other).","The LUHMES cells have been brought from Lund (Sweden) to Konstanz in 2006 (Lotharius et al., 2005) and a masterstock has been frozen. The cells used for the test method are continuously generated by cell culture. Approximately every 4-5 years, a vial from the cell masterstock is thawed and extensively expanded. These cells are then frozen as working stock. A new cell batch is thawed every 4 weeks from this working stock; cells are cultured until passage 20.",High,"The answer fully addresses the question by specifying that the cells are continuously generated by cell culture. It provides detailed information about the origin, maintenance, and usage of the cells, including the process of thawing and expanding the masterstock and working stock, which is relevant and complete.","The cells used in the MitoMet assay (UKN4b) are LUHMES cells, which originate from the ventral mesencephalon of an 8-week-old human female fetus. They have been brought from Lund (Sweden) to Konstanz in 2006, and a master stock has been frozen. The cells used for the test method are continuously generated by cell culture, with new cell batches thawed every 4 weeks from the working stock and cultured until passage 20 _(Source: MitoMetassay(UKN4b).pdf)_.",0.8088841344356864,0.513877809047699,0.4067184627056122,0.46060997247695923
"Give a brief overview of your biological source system, i.e. the source or starting cells that you use. Which cell type(s) are used or obtained (e.g. monoculture/co-culture, differentiation state, 2D/3D, etc.)? If relevant, give human donor specifications (e.g. sex, age, pool of 10 donors, from healthy tissue, etc.).","LUHMES cell line LUHMES cells originate from the ventral mesencephalon of an 8 week old human, female fetus. They exhibit the same characteristics as MESC2.10 cells. LUHMES cells can be differentiated into morphologically and biochemically mature dopamine-like neurons following exposure to tetracycline, GDNF (glial cell line-derived neurotrophic factor), and db-cAMP for 6 days. They are usually cultured in a 2D monolayer, but have also been shown to grow into 3D structures (Smirnova et al., 2015, Brull et al., 2020). They can be co-cultured with mouse astrocytes.",High,"The answer provides a comprehensive overview of the biological source system, including the cell line used (LUHMES), its origin, differentiation potential, culture conditions (2D and 3D), and co-culture possibilities. It also specifies the human donor characteristics, such as the age and sex of the fetus. The information is relevant and complete, addressing all aspects of the question.","The biological source system for the MitoMet assay (UKN4b) utilizes LUHMES cells, which are derived from the ventral mesencephalon of an 8-week-old human female fetus. These cells are a subclone of the tetracycline-controlled, v-myc-overexpressing human mesencephalic-derived cell line MESC2.10. LUHMES cells can be differentiated into morphologically and biochemically mature dopamine-like neurons following exposure to specific factors (tetracycline, GDNF, and db-cAMP) for 6 days. They are typically cultured in a 2D monolayer but have also been shown to grow into 3D structures. The cells are maintained in a pathogen-free environment and are regularly tested for mycoplasma contamination. The assay specifically uses LUHMES cells from the University of Konstanz, which may differ from those distributed by ATCC _(Source: MitoMetassay(UKN4b).pdf)_.",0.8270516033903397,0.6032625436782837,0.4102931022644043,0.5028998255729675
"List quantitative and semi-quantitative features that define your cell source/starting cell population. For test methods that are based on differentiation, describe your initial cells, e.g. iPSC, proliferating SH-SY5Y; the differentiated cells are described in section 4. Define cell identity, e.g. by STR signature (where available), karyotype information, sex (where available and relevant), ATCC number, passage number, source (supplier), sub-line (where relevant), source of primary material, purity of the cells, etc. Describe defining biological features you have measured or that are FIRMLY established (use simple listing, limit to max. 0.5 pages), e.g. the cells express specific marker genes, have specific surface antigens, lack certain markers, have or lack a relevant metabolic or transporting capacity, have a doubling time of x hours, etc. Transgenic cell lines have particular requirements concerning the characterization of the genetic manipulation (type of transgene, type of vector, integration/deletion site(s), stability, etc.). Organoids and microphysiological systems (MPS) may need some special/additional considerations as detailed in Pamies et al. (2018) and Marx et al. (2016), e.g. ratio of cell types used, percent of normal cells in tumor spheroids created from resected tissue; derivation of cells for re-aggregating brain cultures."," ATCC number: LUHMES ATCC® CRL-2927™; LUHMES cells used at the University of Konstanz differ from LUHMES cells deposited and distributed by ATCC. The assay described in here is based on UKN (University of Konstanz) LUHMES cells.  Origin: mesencephalon of an 8 week old human fetus, subclone of the tetracycline-controlled, v-myc-overexpressing human mesencephalic-derived cell line MESC2.10. MESC2.10 has been conditionally immortalized with a LINX v-myc retroviral vector with a tet-off system.  Gender: female  Morphology: upon differentiation, cells form neuronal network, see figure below  Doubling time: approx. 14 -20 h (depending on passage)  Phenotype: Dopaminergic (DA)-phenotype; tyrosine hydroxylase (TH) expression depends on the presence of cAMP in the culture medium. Under differentiation conditions, cells extend neurites after 24h. They display extensive growth cones, but synapse formation is not clear. After 6 days of differentiation, cells express voltage-dependent ion channels and show electrical activity.  Expression: Cells express α-synuclein (Parkinson’s disease) (Schildknecht et al., 2013), all standard synaptic proteins and all proteins required for AD (Alzheimer’s disease) pathology (Aβ- formation, Tau hyperphosphorylation)(Scholz et al., 2013; Scholz et al., 2018).",High,"The answer provides a comprehensive description of the cell source, including ATCC number, origin, gender, morphology, doubling time, phenotype, and expression characteristics. It also details the genetic manipulation and differentiation features, addressing the question fully and relevantly.","The starting cell population for the MitoMet assay (UKN4b) consists of LUHMES cells, which are derived from the ventral mesencephalon of an 8-week-old human female fetus. Below are the quantitative and semi-quantitative features that define this cell source:

1. **Cell Identity:**
   - **ATCC Number:** LUHMES ATCC® CRL-2927™ (note: the LUHMES cells used at the University of Konstanz differ from those distributed by ATCC).
   - **Source:** University of Konstanz, Germany.
   - **Passage Number:** Cells are cultured until passage 20.
   - **Origin:** Derived from human fetal tissue (ventral mesencephalon).
   - **Gender:** Female.

2. **Purity and Quality:**
   - Cells are pathogen-free, with regular testing for mycoplasma.
   - Visual inspection for morphology; cells should be oval and not form extensive aggregates.
   - Normal cell death is approximately 5-10%.

3. **Biological Features:**
   - **Doubling Time:** Approximately 14-20 hours (depending on passage).
   - **Phenotype:** Dopaminergic (DA) phenotype; express tyrosine hydroxylase (TH) depending on the presence of cAMP in the culture medium.
   - **Morphology:** Upon differentiation, cells form a neuronal network.
   - **Expression of Marker Genes:** 
     - Express α-synuclein (related to Parkinson’s disease).
     - Express standard synaptic proteins and proteins relevant to Alzheimer’s disease pathology (Aβ-formation, Tau hyperphosphorylation).
   - **Metabolic Capacity:** Cells express dopamine transporter (DAT) and are used for MPP+ transport.

4. **Differentiation Capability:**
   - LUHMES cells can be differentiated into mature dopamine-like neurons following exposure to tetracycline, GDNF, and db-cAMP for 6 days.

These features collectively characterize the LUHMES cells used in the MitoMet assay, ensuring their suitability for assessing compound-derived neurotoxicity in human dopaminergic neurons _(Source: MitoMetassay(UKN4b).pdf)_.",0.853562449174908,0.33787450194358826,0.239373579621315,0.28971707820892334
"Describe the acceptance criteria (AC) for your initial cells (i.e. the quality criteria for your proliferating cell line, tissue for isolation, organism, etc.). Which specifications do you consider to describe the material, which quality control criteria have to be fulfilled (e.g. pathogen-free)? Which functional parameters (e.g. certain biological responses to reference substances) are important? For iPSC maintenance: How do you control pluripotency? How stable are your cells over several passages? Which passage(s) are valid? For primary cells: Show stability and identity of supply; demonstrate stability of function (e.g. xenobiotic metabolism). Quantitative definitions for AC should be given based on this defining information. Exclusion criteria (features to be absent) are also important. As in 3.3., special/additional requirements apply to genetically-modified cells and microphysiological systems.","The cells have to be pathogen-free to be used in further experiments (regular testing for mycoplasma after thawing). Cells of the working stock are checked for marker gene expression once the stock is created, but not every thawed cell batch is checked. There only visual inspection is done. The cells should be of oval morphology, and should not form extensive aggregates and clustering. Approx. 5-10% of cell death (dead cells floating in flask) is considered normal, increased cell death one passage after thawing justifies to discard of the cell batch. Culture medium should not be yellow. Proliferating cells from working stock batches should only be used up to passage 18.",Medium,"The answer partially addresses the question by mentioning some acceptance criteria such as pathogen-free status, morphology, and passage limits. However, it lacks clarity and completeness in several areas: it does not specify quantitative definitions for acceptance criteria, does not address functional parameters or pluripotency control for iPSCs, and does not mention exclusion criteria or additional requirements for genetically-modified cells. The response is missing details on stability over passages and does not cover primary cells or microphysiological systems.","The acceptance criteria (AC) for the initial cells in the MitoMet assay (UKN4b) are as follows:

1. **Quality Criteria for Proliferating Cell Line:**
   - The LUHMES cells must be pathogen-free, with regular testing for mycoplasma after thawing.
   - Cells should exhibit an oval morphology and should not form extensive aggregates or clustering.
   - Approximately 5-10% cell death (dead cells floating in the flask) is considered normal. Increased cell death one passage after thawing justifies discarding the cell batch.
   - The culture medium should not be yellow, indicating proper cell health.

2. **Functional Parameters:**
   - Cells should express specific markers indicative of their dopaminergic phenotype, such as tyrosine hydroxylase (TH) expression, which depends on the presence of cAMP in the culture medium.
   - Cells should demonstrate neurite outgrowth after 24 hours of differentiation and show electrical activity after 6 days of differentiation.

3. **Pluripotency Control (for iPSC maintenance):**
   - The LUHMES cells are derived from a human fetal mesencephalon and are not iPSCs; therefore, pluripotency control is not applicable in this context.

4. **Stability Over Passages:**
   - Cells are cultured until passage 20, and the behavior of cells may vary with passage number. It is recommended to thaw a new batch if significant changes in morphology or behavior are observed.

5. **Quantitative Definitions for AC:**
   - Cells should have a confluency of about 60% at the time of treatment.
   - The acceptance criteria are primarily based on visual inspection rather than strict quantitative measures.

6. **Exclusion Criteria:**
   - Cells that show contamination, significant morphological abnormalities, or excessive cell death should be excluded from use in experiments.

7. **Special Requirements for Genetically-Modified Cells:**
   - The LUHMES cells used in the assay are genetically modified (immortalized with a LINX v-myc retroviral vector), and thus must be handled in accordance with specific safety and ethical guidelines for genetically-modified organisms.

These criteria ensure that the cells used in the MitoMet assay are of high quality and suitable for assessing compound-derived neurotoxicity in human dopaminergic neurons _(Source: MitoMetassay(UKN4b).pdf)_.",0.6558822310248242,0.4586018919944763,0.012366418726742268,0.20064565539360046
"Name known causes of variability of the initial cells/source cells. Indicate critical consumables or batch effects (e.g. relevance of the plate format and supplier, batch effects of fetal calf serum (FCS) or serum replacement, critical additives like type of trypsin, apo-transferrin vs. holo-transferrin, etc.). Indicate critical handling steps and influencing factors (e.g. special care needed in pipetting, steps that need to be performed quickly, cell density, washing procedures, etc.). As in 3.3., special/additional requirements apply to genetically-modified cells and microphysiological systems, e.g. dependence on matrix chemistry and geometry, dependence on microfluidics system, consideration of surface cells vs core cells, etc. Give recommendations to increase/ensure reproducibility and performance.","-Plastic coating is critical for even cell distribution; problems with coating often leads to cell clumping and aggregation - Cells maintained and distributed by ATCC might behave differently than cells from the stock at University of Konstanz (Gutbier et al., 2018) - Passage number of working stock cells might influence cellular behavior - Problems with plastic ware obtained from other suppliers than indicated have occurred in the past - Too little or too high cell density can cause problems (confluency should never exceed 40-90%)",Medium,"The answer partially addresses the question by mentioning some causes of variability such as plastic coating, cell source differences, passage number, and cell density. However, it lacks detail on critical consumables, batch effects, and specific handling steps. It also does not provide recommendations to increase reproducibility and performance, nor does it address special requirements for genetically-modified cells and microphysiological systems.","The known causes of variability of the initial/source cells in the MitoMet assay (UKN4b) include:

1. **Plastic Coating**: Problems with coating can lead to uneven cell distribution, causing cell clumping and aggregation. It is critical to ensure proper coating of plates and flasks with poly-L-ornithine and fibronectin solutions.

2. **Cell Passage Number**: The behavior and morphology of cells can change with different passage numbers. Older cells may exhibit different characteristics, and it may be beneficial to thaw a new batch if variability is observed.

3. **Supplier Variability**: Different suppliers of plastic ware may produce plates and flasks that behave differently, affecting cell growth and behavior.

4. **Cell Lot Variability**: Variability can occur between different vials of the same cell lot, which may have been frozen at the same time but can still show differences in performance.

5. **Medium and Supplement Variability**: Different lots of culture medium and supplements can affect cell behavior. Consistency in the source of fetal calf serum (FCS) or serum replacements is important.

6. **Cell Density**: Maintaining the appropriate cell density is crucial. Confluency should not exceed 40-90%, as too high a density can impair metabolism and slow differentiation.

7. **Washing Procedures**: Inadequate washing during cell handling can lead to residual substances affecting cell behavior. It is recommended to wash with PBS instead of MilliQ water if problems occur.

8. **Pipetting Techniques**: Special care is needed during pipetting to avoid introducing variability. Pipetting should be performed quickly to minimize the time cells are exposed to room temperature.

To increase and ensure reproducibility and performance, the following recommendations can be made:

- **Standardize Cell Culture Conditions**: Use the same supplier for all critical consumables, including plastic ware and culture media, to minimize variability.

- **Regularly Monitor Cell Health**: Conduct regular checks for contamination and cell morphology to ensure that only healthy cells are used in experiments.

- **Optimize Coating Procedures**: Ensure that plates and flasks are properly coated and used immediately after preparation to avoid issues with cell attachment.

- **Maintain Consistent Cell Passage**: Use cells within a defined passage range and avoid using cells that are too old or have been passaged too many times.

- **Implement Rigorous Training**: Ensure that all personnel are trained in the specific techniques required for handling LUHMES cells and using the high-content imaging system.

- **Document and Control Environmental Conditions**: Keep detailed records of environmental conditions (e.g., temperature, humidity) during cell culture and experimentation to identify potential sources of variability.

- **Use Automated Systems**: Where possible, use automated pipetting systems to reduce human error in liquid handling.

These measures can help to mitigate variability and enhance the reliability of the assay results _(Source: MitoMetassay(UKN4b).pdf)_.",0.6674448148699541,0.23011545836925507,-0.08374396711587906,0.055510587990283966
"Describe the principles of the selected differentiation protocol, including a scheme and graphical overview, indicating all phases, media, substrates, manipulation steps (medium change/re-plating, medium additives, etc.). Special/additional requirements apply to microphysiological systems and organoids: e.g. cell printing, self-aggregation/self-organisation process, interaction with the matrix, geometrical characterization (size/shape), etc.","day -1: Proliferating LUHMES cells are seeded in proliferation medium day 0: Medium is changed from proliferation medium to differentiation medium day 2: Replating to 96-well plates in differentiation medium containing galactose instead of glucose, toxicant treatment day 3: Readout All glucose media are based on Advanced DMEM/F12 supplemented with 2 mM L-glutamine. The galactose media are based on SILAC Advanced DMEM/F12 (Thermo Fisher Scientific; Cat# A2494301) supplemented with 500 µM L-lysine, 700 µM L-arginine, 18 mM galactose, 21.5 µM phonl red and 2 mM L-glutamine. For proliferation medium, N2 (1x) and FGF (fibroblast growth factor, 40 ng/ml) are added to the desired base medium. For differentiation medium, tetracycline (1 µg/ml, initiates differentiation by shutting down v-myc expression), GDNF (glial cell line-derived neurotrophic factor, 2 ng/ml) and db-cAMP (1 mM) are added to the desired base medium. If differentiation medium without db-cAMP and GDNF is required, the volume is replaced by the respective base medium. Coating of flasks and plates principle: plates and flasks are coated with a poly-L-orthinine (PLO, 43 µg/ml) and fibronectin (1 µg/ml) solution in ion-exchanged and purified MilliQ-H2O overnight in the cell culture incubator. The next day the coated plastic ware is washed with MilliQ water once and dried under sterile conditions in the cell culture hood. The coated plastic can be stored at 4°C up to 4 weeks.",Medium,"The answer provides a detailed description of the differentiation protocol, including the phases, media, and manipulation steps. However, it lacks a graphical overview and does not address special/additional requirements for microphysiological systems and organoids, such as cell printing or interaction with the matrix. The answer is partially complete but lacks clarity in some areas.",Answer not found in documents.,0.1459067405945713,-0.5679451823234558,-0.11916036903858185,-0.4073001742362976
"Provide the SOP of the general maintenance procedure as a database link. This should also include the following information: How are the cells maintained outside the experiment (basic cell propagation)? How pure is the cell population (average, e.g. 95% of iPSC cells Oct4-positive)? What are the quality control measures and acceptance criteria for each cell batch? Which number(s) passage(s) can be used in the test? Is Good Cell Culture Practice (GCCP) and/or Good In Vitro Method Practice (GIVIMP) followed? How long can same cell batches be used? How are frozen stocks and cell banks prepared? For primary cells: how are they obtained in general and what are they characterized for (and what are inclusion and exclusion criteria).","External document is available Mainentance Cells are maintained in proliferation medium (section 3.6) and passaged every 2-3 days (Monday – Wednesday – Friday). Minimum confluence for LUHMES cells should not fall below 40%. A confluence of 85% should not be exceeded. For splitting, cells are counted every time and seeded in the according cell numbers: For 2 days: 3 Mio per T75 flask 6 Mio per T175 flask For 3 days: 1 Mio per T75 flask 2.7 Mio per T175 flask",Low,"The answer provides some details on cell maintenance, such as medium, passage frequency, and confluence levels, but it lacks comprehensive information on several key aspects requested in the question. It does not address the purity of the cell population, quality control measures, acceptance criteria, passage numbers, adherence to GCCP/GIVIMP, duration of cell batch usage, preparation of frozen stocks and cell banks, or details on primary cell acquisition and characterization. Additionally, the mention of an external document is vague and does not provide a direct database link as requested.",Answer not found in documents.,0.15367291875214245,-0.4730372726917267,0.06503921002149582,-0.28251415491104126
"Describe the test system as it is used in the test. If the generation of the test system involves differentiation steps or complex technical manipulation (e.g. formation of microtissues), this is described in 3.6. Give details on the general features/principles of the culture protocol (collagen embedding, 3D structuring, addition of mitotic inhibitors, addition of particular hormones/growth factors, etc.) of the cells that are used for the test. What is the percentage of contaminating cells; in co-cultures what is the percentage of each subpopulation? Are there subpopulations that are generally more sensitive to cytotoxicity than others, and could this influence viability measures? Is it known whether specific chemicals/chemical classes show differential cytotoxicity for the cell sub-populations used?","ay -1: Proliferating LUHMES cells are seeded in proliferation medium day 0: day 2: Medium is changed from proliferation medium to differentiation medium Cell number reaches about 20-30 Mio per T75 flask. Cells are trypsinized and replated onto 96-well plates (30’000 cells/well in 90 µl) in differentiation medium with galactose instead of glucose and without cAMP and GDNF. At about 30 min - 2 h after seeding, when cells have attached, the compounds are added (10 µl of each dilution; total volume 100 µl) day 3: 23.5 h after toxicant treatment, cells are live-stained with 1 µg/ml H-33342 and 1 µM calcein-AM and incubated for 30 min. After 24 h of treatment (including staining), the cells are imaged using a high-content microscope (Cellomics).",Medium,"The answer provides a detailed description of the test system's protocol, including cell seeding, medium changes, and staining procedures. However, it lacks information on the percentage of contaminating cells, the percentage of each subpopulation in co-cultures, and whether specific chemicals show differential cytotoxicity for the cell sub-populations used. These omissions prevent a 'High' score.","The test system used in the MitoMet assay (UKN4b) involves LUHMES cells, which are human dopaminergic neurons derived from the ventral mesencephalon of an 8-week-old female fetus. The generation of the test system includes differentiation steps, as LUHMES cells are differentiated into mature dopamine-like neurons through a two-step process involving specific growth factors and conditions.

### General Features/Principles of the Culture Protocol:
1. **Differentiation Steps**: 
   - On day -1, proliferating LUHMES cells are seeded in proliferation medium.
   - On day 0, the medium is changed to differentiation medium, which includes tetracycline (to initiate differentiation), GDNF (glial cell line-derived neurotrophic factor), and db-cAMP (to promote neuronal characteristics).
   - The cells are cultured for 6 days to achieve differentiation into mature neurons.

2. **Culture Conditions**: 
   - Cells are typically cultured in a 2D monolayer but can also grow into 3D structures.
   - The differentiation medium is based on Advanced DMEM/F12 supplemented with specific nutrients and growth factors.

3. **Contamination and Cell Population**: 
   - The LUHMES cells must be pathogen-free, and regular testing for mycoplasma is conducted. 
   - The acceptance criteria for the source cell population indicate that approximately 5-10% cell death is considered normal, and increased cell death after thawing justifies discarding the cell batch.

4. **Sensitivity to Cytotoxicity**: 
   - The LUHMES cells express various neuronal transporters and receptors and are electrophysiologically active, which makes them sensitive to toxicants, particularly mitochondrial toxicants.
   - Specific chemicals or chemical classes that show differential cytotoxicity for the LUHMES cells have not been detailed in the provided context, but the assay is designed to detect mitochondrial toxicants and other neurotoxic compounds.

### Subpopulations and Sensitivity:
- The context does not specify the presence of distinct subpopulations within the LUHMES cells or their relative sensitivity to cytotoxicity. However, the overall sensitivity of the LUHMES cells to toxicants is highlighted, particularly in relation to mitochondrial function.

In summary, the LUHMES cells used in the MitoMet assay undergo a defined differentiation process to become dopaminergic neurons, and while the assay is sensitive to various toxicants, specific details regarding subpopulations and their differential sensitivity are not provided in the context. 

_(Source: MitoMetassay(UKN4b).pdf)_",0.7245914642380904,0.12351606041193008,-0.08644521981477737,0.012434389442205429
