question,gtruth_answer,gtruth_answer_quality_score,gtruth_answer_quality_justification,llm_answer,cos_similarity,bert_precision,bert_recall,bert_f1
Provide the original deposition date of first version and date of current version.,20230310_v2,Low,"The answer only provides a single date with a version number, which does not clearly indicate the original deposition date or the date of the current version. It lacks the necessary information to fully address the question.","The original deposition date of the first version is not explicitly mentioned in the provided context. However, the date of the current version is 10.03.2023 _(Source: NPC1.pdf)_.",0.33673670873440953,-0.007361909840255976,-0.23857805132865906,-0.13246113061904907
"This only applies to updated versions. If this is the original version, state 'original version'.",changes according to comments,Low,"The answer does not address the question of whether this is the original version or an updated version. It provides an unrelated statement about changes, which does not clarify the version status.","This is the updated version of the assay, as indicated by the version number and date of deposition (20230310_v2).",0.296621732918456,0.13701532781124115,-0.18630512058734894,-0.045361049473285675
"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",NPC1a_DNT_hNPC_prol_72h_20200702v1.2 NPC1b_DNT_hNPC_prol_72h_20200702v1.2 ToxCast invitroDB name: IUF_NPC1b_proliferation_BrdU_72hr IUF_NPC1a_proliferation_Area_72hr,High,"The answer provides specific and unique database names for the methods, addressing the need for clear and unique identification. It includes both internal and ToxCast invitroDB names, ensuring completeness and relevance.","The neural progenitor cell proliferation assay (NPC1) has been assigned the following database names: 

- NPC1a_DNT_hNPC_prol_72h_20200702v1.2 
- NPC1b_DNT_hNPC_prol_72h_20200702v1.2 

These names are intended to clearly and uniquely define the method for database purposes. _(Source: NPC1.pdf)_",0.795322243889266,0.30528852343559265,0.17726244032382965,0.24122953414916992
Include affiliation.,IUF – Leibniz Research Institute for Environmental Medicine,High,The answer fully addresses the question by providing the affiliation as requested. It is relevant and complete.,Answer not found in documents.,0.09182565984800664,-0.21677683293819427,-0.138202965259552,-0.1744990050792694
Provide the details of the principal contact person.,Ellen Fritsche: ellen.fritsche@iuf-duesseldorf.de,High,"The answer provides the name and email address of the principal contact person, which fully addresses the question by giving complete and relevant contact details.",The principal contact person for the NPC1 assay is Ellen Fritsche. Her email address is ellen.fritsche@iuf-duesseldorf.de. _(Source: NPC1.pdf)_,0.5131447135120509,0.7963398098945618,0.3565117120742798,0.5489185452461243
"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.",Stefan Masjosthusmann: stefan.masjosthusmann@iuf-duesseldorf.de Kristina Bartmann kristina.bartmann@iuf-duesseldorf.de Katharina Koch katharina.koch@iuf-duesseldorf.de,Medium,"The answer provides names and contact information, which partially addresses the question by identifying individuals involved. However, it lacks clarity on their specific roles, such as who is the principal investigator or who conducted the experiments.","The principal investigator (PI) of the lab for the NPC1 assay is Ellen Fritsche. Other individuals involved in the assay include Stefan Masjosthusmann, Kristina Bartmann, and Katharina Koch. Their respective email addresses are provided for further contact: 
- Ellen Fritsche: ellen.fritsche@iuf-duesseldorf.de 
- Stefan Masjosthusmann: stefan.masjosthusmann@iuf-duesseldorf.de 
- Kristina Bartmann: kristina.bartmann@iuf-duesseldorf.de 
- Katharina Koch: katharina.koch@iuf-duesseldorf.de _(Source: NPC1.pdf)_.",0.48572963600225455,0.6540243029594421,0.28309181332588196,0.4484694302082062
"Supply number of supporting files. Describe supporting files (e.g. metadata files, instrument settings, calculation template, raw data file, etc.).",,Low,No answer provided; treated as missing.,"The supporting files for the NPC1 assay include:

1. **SOP in DB-ALM format**: This is a standard operating procedure document that provides detailed protocols for the assay, including maintenance culture protocols and test execution guidelines.

2. **Publications**: Detailed protocols and methodologies are available in various publications, which can be requested via email. These publications include studies that validate the assay and describe its application in developmental neurotoxicity testing.

3. **AXES sheet**: This is used for data management, where metadata and experimental data are collected, including information on plating dates, experimenters, NPC individual details, compound concentrations, and plate maps.

4. **Raw data files**: These are Excel files containing values measured as relative fluorescence/luminescence units for endpoints assessed in a multi-plate reader, which are transferred into the AXES sheet for analysis.

5. **Brightfield images**: Original images taken during the assay are archived for traceability and are stored for a duration of 10 years.

These files collectively support the execution, analysis, and validation of the NPC1 assay. _(Source: NPC1.pdf)_",0.05551505241898352,-1.0699931383132935,-1.07051682472229,-1.0619372129440308
"Describe briefly whether the cells are from a commercial supplier, continuously generated by cell culture, or obtained by isolation from human/animal tissue (or other).","Commercial supplier, Lonza, Verviers, Belgium",High,"The answer clearly states that the cells are from a commercial supplier, providing the name and location of the supplier, which fully addresses the question.","The cells used in the NPC1 assay are primary human neural progenitor cells (hNPCs) obtained from a commercial supplier, specifically Lonza, Verviers, Belgium. These cells are provided as cryopreserved 3D neurospheres originating from the human brain cortex of different gestational ages (GW16-19) _(Source: NPC1.pdf)_.",0.4386861174732059,0.5327534079551697,-0.13608071208000183,0.11385305970907211
"Give a brief overview of your biological source system, i.e. the source or starting cells that you use. Which cell type(s) are used or obtained (e.g. monoculture/co-culture, differentiation state, 2D/3D, etc.)? If relevant, give human donor specifications (e.g. sex, age, pool of 10 donors, from healthy tissue, etc.).","Primary human neural progenitor cells (hNPCs) are provided as cryopreserved 3D neurospheres from Lonza, Verviers, Belgium. The material originates from the human brain cortex of different gestational ages (GW16- 19). Sex is either specified or determined before the cells are used.",High,"The answer fully addresses the question by specifying the cell type (primary human neural progenitor cells), the form (3D neurospheres), the source (human brain cortex), the gestational age range (GW16-19), and the sex determination. It provides relevant and complete information about the biological source system.","The biological source system for the NPC1 assay consists of primary human neural progenitor cells (hNPCs) obtained from the human cortex of different gestational ages (Gestation week 16-19). These cells are provided as cryopreserved 3D neurospheres from a commercial supplier, Lonza, Verviers, Belgium. The hNPCs are characterized by expressing specific CNS neural stem cell and progenitor cell markers such as nestin, SRY-box 2 (SOX2), and Ki67. The cells are cultivated as three-dimensional floating spheres, which allows them to represent key processes of brain development. The sex of the donors is either specified or determined before the cells are used, ensuring a diverse representation of the source population _(Source: NPC1.pdf)_.",0.868367650244105,0.719743013381958,0.34079378843307495,0.5098534822463989
"List quantitative and semi-quantitative features that define your cell source/starting cell population. For test methods that are based on differentiation, describe your initial cells, e.g. iPSC, proliferating SH-SY5Y; the differentiated cells are described in section 4. Define cell identity, e.g. by STR signature (where available), karyotype information, sex (where available and relevant), ATCC number, passage number, source (supplier), sub-line (where relevant), source of primary material, purity of the cells, etc. Describe defining biological features you have measured or that are FIRMLY established (use simple listing, limit to max. 0.5 pages), e.g. the cells express specific marker genes, have specific surface antigens, lack certain markers, have or lack a relevant metabolic or transporting capacity, have a doubling time of x hours, etc. Transgenic cell lines have particular requirements concerning the characterization of the genetic manipulation (type of transgene, type of vector, integration/deletion site(s), stability, etc.). Organoids and microphysiological systems (MPS) may need some special/additional considerations as detailed in Pamies et al. (2018) and Marx et al. (2016), e.g. ratio of cell types used, percent of normal cells in tumor spheroids created from resected tissue; derivation of cells for re-aggregating brain cultures.","1x106 hNPCs per vial are obtained from Lonza (#PT-2599) and expanded. Lonza provides the cells with a viability of at least 20%. FACS analysis confirmed that proliferating neurospheres express the cell type- specific CNS neural stem cell and progenitor cell markers nestin, SRY-box 2 (SOX2), and Ki67 (Koch et al., 2022). Moreover, proliferating hNPCs react to growth factor stimuli (epidermal growth factor (EGF) and recombinant human fibroblast growth factor (FGF)) with increased proliferation, while simultaneous pharmacological inhibition of the EGF receptor (EGFR; PD153035) impaired the proliferation increase. Upon transfer of hNPC neurospheres on poly D-lysine/laminin matrix and cultivation in the absence of growth factors (EGF and FGF), the hNPCs differentiate into effector cells expressing markers of neurons (β-III- tubulin(TUBB3), astrocytes (Glial Fibrillary Acidic Protein (GFAP)), radial glia cells (nestin) and oligodendrocytes (O4) (Baumann et al., 2015; Schmuck et al., 2017; Koch et al., 2022).",Medium,"The answer provides some relevant information about the cell source, including the supplier, cell markers, and response to growth factors. However, it lacks details on cell identity such as STR signature, karyotype information, sex, passage number, and purity. Additionally, it does not address transgenic cell line requirements or special considerations for organoids and MPS, which are part of the question.","The cell source for the NPC1 assay consists of primary human neural progenitor cells (hNPCs) derived from the human cortex of gestational weeks 16-19. Here are the quantitative and semi-quantitative features that define this cell source:

1. **Cell Identity:**
   - Source: Lonza, Verviers, Belgium
   - ATCC Number: Not specified
   - Passage Number: Cells should not be used for the NPC1 assay after passage 6.
   - Sex: Specified or determined before use.

2. **Cell Characteristics:**
   - Viability: At least 20% upon receipt.
   - Cell Count: 1x10^6 hNPCs per vial.
   - Adherence: ≤50% adherence after thawing.

3. **Biological Features:**
   - Express specific markers: 
     - Nestin (CNS neural stem cell marker)
     - SRY-box 2 (SOX2)
     - Ki67 (proliferation marker)
   - React to growth factor stimuli (EGF and FGF) with increased proliferation.
   - Upon differentiation, express markers for:
     - Neurons: β-III-tubulin (TUBB3)
     - Astrocytes: Glial Fibrillary Acidic Protein (GFAP)
     - Radial glia cells: Nestin
     - Oligodendrocytes: O4
   - Doubling time: Not explicitly stated, but proliferative capacity is confirmed through various studies.

4. **Purity and Contamination:**
   - Tested free of HIV, HBV, and HCV.
   - Negative for mycoplasma contamination.
   - Positive for TUBB3 and GFAP after differentiation.

These features ensure the reliability and relevance of the hNPCs in the NPC1 assay for assessing neurodevelopmental toxicity. _(Source: NPC1.pdf)_",0.8137031298395232,0.26603198051452637,0.05626458674669266,0.15565243363380432
"Describe the acceptance criteria (AC) for your initial cells (i.e. the quality criteria for your proliferating cell line, tissue for isolation, organism, etc.). Which specifications do you consider to describe the material, which quality control criteria have to be fulfilled (e.g. pathogen-free)? Which functional parameters (e.g. certain biological responses to reference substances) are important? For iPSC maintenance: How do you control pluripotency? How stable are your cells over several passages? Which passage(s) are valid? For primary cells: Show stability and identity of supply; demonstrate stability of function (e.g. xenobiotic metabolism). Quantitative definitions for AC should be given based on this defining information. Exclusion criteria (features to be absent) are also important. As in 3.3., special/additional requirements apply to genetically-modified cells and microphysiological systems.","The following acceptability criteria have been tested at the supplier (Lonza) and are prerequisites for the shipment to customers: - tested positive for TUBB3 and GFAP after differentiation - tested free of HIV, HBV and HC - tested negative both in sterility test and for mycoplasma contamination - cell count of 1.2x106 cells/mL - viability of at least 20% - Adherence of <=50% The proliferative capacity of Lonza hNPCs was reported previously (Moors et al., 2009; Baumann et al., 2015; Klose et al., 2021a).",Medium,"The answer provides some acceptance criteria such as pathogen-free status, cell count, and viability, which partially address the question. However, it lacks details on functional parameters, pluripotency control, stability over passages, and exclusion criteria. It also does not address genetically-modified cells or microphysiological systems, making it incomplete.","The acceptance criteria (AC) for the initial cells in the Neural Progenitor Cell Proliferation Assay (NPC1) are as follows:

1. **Quality Criteria for Proliferating Cell Line:**
   - The primary human neural progenitor cells (hNPCs) must be obtained from the human cortex of gestational weeks 16-19.
   - The cells are provided as cryopreserved 3D neurospheres from a commercial supplier, Lonza, with a viability of at least 20% upon receipt.

2. **Specifications for Material:**
   - The hNPCs must express specific CNS neural stem cell and progenitor cell markers, including nestin, SRY-box 2 (SOX2), and Ki67, as confirmed by FACS analysis.
   - The cells should be free of pathogens, specifically tested negative for HIV, HBV, and HCV, and must pass sterility tests and mycoplasma contamination tests.

3. **Functional Parameters:**
   - The proliferative capacity of the hNPCs should be demonstrated by their ability to respond to growth factor stimuli (EGF and FGF) with increased proliferation.
   - The cells should differentiate into effector cells expressing markers of neurons (β-III-tubulin), astrocytes (GFAP), radial glia cells (nestin), and oligodendrocytes (O4) when cultured in the absence of growth factors.

4. **Control of Pluripotency:**
   - For iPSC maintenance, the control of pluripotency is not directly applicable to hNPCs as they are not iPSCs. However, the functional characteristics of hNPCs should be maintained through proper culture conditions and regular monitoring of marker expression.

5. **Stability Over Passages:**
   - The hNPCs should not be used for the NPC1 assay after passage 6 to ensure stability and functionality.
   - Variability in proliferative capacity may occur depending on the donor, but after the first mechanical dissociation, no observable inter-individual differences should be present.

6. **Quantitative Definitions for AC:**
   - Acceptance criteria include a cell count of 1.2 x 10^6 cells/mL, viability of at least 20%, and adherence of ≤50%.
   - The proliferative capacity is assessed by the size of neurospheres, which should reach an acceptable size of 0.2 – 0.5 mm for passaging.

7. **Exclusion Criteria:**
   - Cells that do not meet the viability threshold, show signs of contamination, or fail to express the required markers should be excluded from use in the assay.

These criteria ensure that the hNPCs used in the NPC1 assay are of high quality and suitable for assessing neurodevelopmental toxicity. _(Source: NPC1.pdf)_",0.7876011667326315,0.27106431126594543,-0.0371447317302227,0.10063333064317703
"Name known causes of variability of the initial cells/source cells. Indicate critical consumables or batch effects (e.g. relevance of the plate format and supplier, batch effects of fetal calf serum (FCS) or serum replacement, critical additives like type of trypsin, apo-transferrin vs. holo-transferrin, etc.). Indicate critical handling steps and influencing factors (e.g. special care needed in pipetting, steps that need to be performed quickly, cell density, washing procedures, etc.). As in 3.3., special/additional requirements apply to genetically-modified cells and microphysiological systems, e.g. dependence on matrix chemistry and geometry, dependence on microfluidics system, consideration of surface cells vs core cells, etc. Give recommendations to increase/ensure reproducibility and performance.","The sphere size at day 0 of cell thawing can be different depending on the donor. In the 3- to 4-week expansion period different donors can show differences in their proliferative capacity (spheres need longer, 3 instead of 4 weeks, to reach the acceptable minimum size of 0.2 – 0.5 µm). After the first mechanical dissociation, there are no observable or measurable inter-individual differences. Critical consumables The proliferation medium does not contain serum or serum replacement. The use of EGF and recombinant human fibroblast growth factor (FGF) is critical for sphere growth. FGF contains 1% bovine serum albumin and is thus prone to batch effects. Critical handling The thawing medium contains DMSO in a concentration that affects cell health which is why thawed cells should quickly be diluted in proliferation medium (30 mL of media for one vial of cells). It is recommended to add FGF to the proliferation medium directly before thawing. At the end of week two of the expansion period (see below), the spheres should be transferred to petri dishes coated with poly-(2-hydroxyethyl methacrylate) (poly-Hema) to prevent cell attachment. Attached cells that are not differentiated can be gently detached using a 1000 µL pipet. To avoid repeated attachment, all cells should be transferred to a new poly-Hema coated petri dish. Medium containing FGF should not be stored longer than 1 week at 4°C. During the first two weeks, the medium should be removed using a 1000 µL pipet to keep the accidental removal of small spheres to a minimum. In addition, removed medium should be kept in a new petri dish under culture conditions until the next feeding day, to transfer accidentally removed spheres back to the culture. The neurospheres should be well distributed in the petri dish to prevent aggregation. This is especially important after mechanical dissociations. It is important to avoid frequent re-opening of the incubators, to ensure constant CO2 and temperature levels. Furthermore, the smallest vibrations can lead to aggregations of neurospheres. The number of passages after thawing influences the proliferation capability of neurospheres. Neurospheres should not be used for the NPC1 assay after passage 6.",Medium,"The answer provides some relevant information about variability in initial cells, critical consumables, and handling steps, such as the importance of EGF and FGF, and handling procedures to prevent cell attachment. However, it lacks comprehensive coverage of all aspects mentioned in the question, such as specific batch effects, detailed handling steps, and recommendations for genetically-modified cells and microphysiological systems. The recommendations for reproducibility and performance are also not fully addressed.",Answer not found in documents.,0.1413831902705804,-0.5041881203651428,0.0321100614964962,-0.3170575201511383
"Describe the principles of the selected differentiation protocol, including a scheme and graphical overview, indicating all phases, media, substrates, manipulation steps (medium change/re-plating, medium additives, etc.). Special/additional requirements apply to microphysiological systems and organoids: e.g. cell printing, self-aggregation/self-organisation process, interaction with the matrix, geometrical characterization (size/shape), etc.","Cells are frozen in liquid nitrogen and have to be cultivated in proliferation medium at 37°C and 5% CO2 after thawing. The medium contains Dulbecco’s modified Eagle medium and Hams F12 (2:1) supplemented with 2% B27, 20 ng/mL EGF, 20 ng/mL recombinant human FGF, 100 U/mL penicillin and 100 µg/mL streptomycin. The thawing is performed by repeated addition and removal of proliferation medium to the vial until all cells are transferred to a tissue culture flask containing proliferation medium. The cells are carefully resuspended and distributed to 10 cm petri dishes filled with fresh, prewarmed proliferation medium. The cells are fed by replacing half the medium with new medium every two to three days (Monday, Wednesday, and Friday). At each feeding day, the culture is checked for impurities (e.g. fibers or other debris). Impurities and the removed media are transferred to a new petri dish (waste dish). If spheres are mistakenly sorted out during feeding, they can be rescued and placed back in the original culture dish. After 3-4 weeks, neurospheres reach the acceptable size of 0.2 – 0.5 mm for passaging by mechanical dissociation. Therefore, neurospheres are mechanically dissociated into pieces of 0.15 - 0.25 mm edge length (depending on the desired sphere size after passaging) using a tissue chopper, which then round-off again to uniform sized neurospheres within 1 day in proliferation medium. By using this method, neurospheres are expanded every week. Starting at week 2, poly-Hema coated dishes are used for the cultivation procedure. Figure 1 differentiation towards the final test system. hNPC are thawed by repeated addition and removal of proliferation media. The resuspended cells are distributed to cell culture dishes and cultivated in proliferation media containing EGF and FGF for three to four weeks with 50% media exchange every two to three days. When the spheres reach a size of 0.2- 0.5 mm they are expanded by mechanical passaging every 7 days.",Medium,"The answer provides a detailed description of the cell cultivation process, including media composition, temperature, CO2 conditions, and mechanical passaging. However, it lacks a graphical overview and does not fully address all phases of the differentiation protocol, such as specific manipulation steps or additional requirements for microphysiological systems and organoids. The answer is missing details on cell printing, self-aggregation, interaction with the matrix, and geometrical characterization.",Answer not found in documents.,0.14790183881617797,-0.6063824892044067,-0.097348153591156,-0.4364008605480194
"Provide the SOP of the general maintenance procedure as a database link. This should also include the following information: How are the cells maintained outside the experiment (basic cell propagation)? How pure is the cell population (average, e.g. 95% of iPSC cells Oct4-positive)? What are the quality control measures and acceptance criteria for each cell batch? Which number(s) passage(s) can be used in the test? Is Good Cell Culture Practice (GCCP) and/or Good In Vitro Method Practice (GIVIMP) followed? How long can same cell batches be used? How are frozen stocks and cell banks prepared? For primary cells: how are they obtained in general and what are they characterized for (and what are inclusion and exclusion criteria).","See SOP in DB-ALM format (Appendix I in Masjosthusmann et al., 2020). Detailed protocols are also available as publications (Baumann et al., 2014; Nimtz et al., 2019) or upon request (ellen.fritsche@iuf- duesseldorf.de).",Low,"The answer does not address the specific details requested in the question. It provides a reference to an SOP in a database format and mentions additional publications, but it lacks direct information on cell maintenance, purity, quality control, passage numbers, adherence to GCCP/GIVIMP, cell batch usage duration, preparation of frozen stocks, and characterization of primary cells.",Answer not found in documents.,0.19889661319199212,-0.31545478105545044,0.05910998582839966,-0.16080217063426971
"Describe the test system as it is used in the test. If the generation of the test system involves differentiation steps or complex technical manipulation (e.g. formation of microtissues), this is described in 3.6. Give details on the general features/principles of the culture protocol (collagen embedding, 3D structuring, addition of mitotic inhibitors, addition of particular hormones/growth factors, etc.) of the cells that are used for the test. What is the percentage of contaminating cells; in co-cultures what is the percentage of each subpopulation? Are there subpopulations that are generally more sensitive to cytotoxicity than others, and could this influence viability measures? Is it known whether specific chemicals/chemical classes show differential cytotoxicity for the cell sub-populations used?","After the cell expansion period, the cells are cultured for up to four weeks in which they are passaged every week as described in 0. Between one to three days after passaging, depending on the size chosen for passaging, spheres at a size of 0.3 mm are used in the assay. For the assessment of neural progenitor cell proliferation, the spheres are plated in poly-Hema coated 96- well U-bottom plates filled with proliferation medium containing growth factors (EGF and FGF). One 0.25 - 0.35 mm big sphere is plated in the middle of each well. Within 3 days NPCs proliferate and grow in size. Cultivation during the test method is performed at 37°C and 5% CO2 at a pH of 7.2-7.6. As a positive control, spheres are cultivated in absence of growth factors (EGF and FGF), which dramatically reduces proliferation.",Medium,"The answer provides some details about the culture protocol, such as the use of growth factors and the conditions for cultivation. However, it lacks information on the percentage of contaminating cells, the percentage of each subpopulation in co-cultures, and the sensitivity of subpopulations to cytotoxicity. It also does not address whether specific chemicals show differential cytotoxicity for the cell sub-populations used.","The test system used in the neural progenitor cell proliferation assay (NPC1) involves primary human neural progenitor cells (hNPCs) derived from the human cortex of gestational weeks 16-19. These cells are cultivated as three-dimensional floating spheres, which allows them to represent key processes of brain development. 

### General Features/Principles of the Culture Protocol:
1. **Cell Source and Preparation**: The hNPCs are provided as cryopreserved 3D neurospheres from a commercial supplier, Lonza. Upon thawing, the cells are expanded in a proliferation medium that contains epidermal growth factor (EGF) and recombinant human fibroblast growth factor (FGF) to promote growth. The medium does not contain serum or serum replacement, and FGF is critical for sphere growth.

2. **Cultivation Conditions**: The cells are cultivated at 37°C and 5% CO2. The spheres are passaged every week, and the culture is maintained in a medium that is replaced every two to three days. The spheres are transferred to poly-Hema coated dishes to prevent cell attachment.

3. **Differentiation**: The hNPCs can differentiate into various cell types (neurons, astrocytes, oligodendrocytes) when transferred to a different culture environment lacking growth factors. This differentiation is characterized by the expression of specific markers such as β-III-tubulin for neurons and GFAP for astrocytes.

### Contamination and Subpopulations:
- The acceptance criteria for the source cell population include being tested free of HIV, HBV, and HCV, and having a viability of at least 20%. Specific percentages of contaminating cells or subpopulations are not detailed in the provided context.
- The hNPCs are characterized by the expression of CNS neural stem cell and progenitor cell markers such as nestin and SOX2, indicating a relatively pure population of neural progenitor cells.

### Sensitivity to Cytotoxicity:
- The context does not specify whether certain subpopulations are more sensitive to cytotoxicity than others, nor does it provide information on differential cytotoxicity of specific chemicals or chemical classes for the cell sub-populations used in the assay.

Overall, the NPC1 assay is designed to assess the proliferation of hNPCs in response to test compounds, with a focus on understanding potential neurodevelopmental toxicity. However, specific details regarding contamination percentages, subpopulation sensitivity, and differential cytotoxicity are not provided in the available documents. 

_(Source: NPC1.pdf)_",0.7919849362962519,0.2316596955060959,0.03184114396572113,0.1269986778497696
