question,gtruth_answer,gtruth_answer_quality_score,gtruth_answer_quality_justification,llm_answer,cos_similarity,bert_precision,bert_recall,bert_f1
Provide the original deposition date of first version and date of current version.,"This is Version 2.0 of the protocol “Assay to test impairment of migration of human neural crest cells (cMINC; UKN2) – V2.0). It was assembled and deposited in March 2023. A previous version was assembled in 2019 in the context of the EU-ToxRisk project (see publication Krebs et al., 2020)",Medium,"The answer provides the deposition date of the current version (March 2023) and mentions a previous version from 2019, but it does not specify the exact original deposition date of the first version. The information is partially complete but lacks full clarity on the original deposition date.","The original deposition date of the first version was in 2019, and the current version (Version 2.0) was deposited in March 2023 _(Source: cMINC(UKN2).pdf)_.",0.6191474165937423,0.2090393453836441,0.394697368144989,0.2983946204185486
"This only applies to updated versions. If this is the original version, state 'original version'.",Changes compared to V1 refer mainly to the generation of the test system and the cell line used. Test procedures and parameters remain unchanged.,Medium,"The answer partially addresses the question by mentioning changes compared to V1, implying it is not the original version. However, it lacks clarity and completeness as it does not explicitly state whether this is an updated version or the original version.","This is the updated version (Version 2.0) of the protocol for the cMINC assay, as it was assembled and deposited in March 2023. A previous version was assembled in 2019.",0.46946950121837333,0.06940563023090363,-0.017030173912644386,0.028418775647878647
"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",UKN2a_DART_NC_cMIGR_24h_02,High,"The answer provides a clearly and uniquely defined database name, which fully addresses the question's requirement for a unique identifier for the method.",The cMINC assay is assigned the database name UKN2a_DART_NC_cMIGR_24h_02 _(Source: cMINC(UKN2).pdf)_.,0.6799459784791351,0.6137998104095459,0.21356865763664246,0.38920754194259644
Include affiliation.,"University of Konstanz (UKN), Germany",High,"The answer fully addresses the question by providing the required affiliation, including the name of the institution and the country.","The assay is affiliated with the University of Konstanz (UKN), Germany. The contact person for the assay is Prof. Dr. Marcel Leist, who can be reached at marcel.leist@uni-konstanz.de. Additionally, other individuals involved include Xenia Dolde (PhD student, experimenter), Jonathan Blum (PhD student), and Heidrun Leisner (experimenter) _(Source: cMINC(UKN2).pdf)_.",0.39836272005612566,0.707105815410614,-0.11760704219341278,0.17362438142299652
Provide the details of the principal contact person.,Prof. Dr. Marcel Leist marcel.leist@uni-konstanz.de Tel: +49-7531885037,High,"The answer provides complete and relevant details for the principal contact person, including name, email, and telephone number, fully addressing the question.","The principal contact person for the cMINC assay is Prof. Dr. Marcel Leist. His contact details are as follows:

- Email: marcel.leist@uni-konstanz.de
- Telephone: +49-7531885037 _(Source: cMINC(UKN2).pdf)_.",0.5885666748878942,0.7435523867607117,0.2448139637708664,0.4566786289215088
"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.","Xenia Dolde (PhD student, experimenter) xenia.dolde@uni-konstanz.de Jonathan Blum (PhD student) jonathan.blum@uni-konstanz.de Heidrun Leisner (experimenter) heidrun.leisner@uni-konstanz.de",Medium,"The answer provides names and roles of individuals involved in the experiments, which partially addresses the question. However, it lacks clarity on who the principal investigator (PI) is, which is a key part of the question.","The principal investigator (PI) of the lab is Prof. Dr. Marcel Leist. The individuals involved in conducting the experiments include Xenia Dolde (PhD student, experimenter), Jonathan Blum (PhD student), and Heidrun Leisner (experimenter) _(Source: cMINC(UKN2).pdf)_.",0.6213445503055808,0.17719243466854095,0.17098766565322876,0.1774016171693802
"Supply number of supporting files. Describe supporting files (e.g. metadata files, instrument settings, calculation template, raw data file, etc.).",- An important reference is the DB-ALM Protocol n° 195. The original iPSC are in the meantime cultured feeder-free (see 3.2) - Raw data file - Data processing file,Medium,"The answer partially addresses the question by mentioning a raw data file and a data processing file, but it lacks clarity and completeness. It does not specify the number of supporting files or provide a detailed description of each file type, such as metadata files or instrument settings.","The supporting files for the cMINC assay include the following:

1. **Raw Data File**: This file contains the raw data extracted from the assay, which is essential for further analysis and interpretation.

2. **Data Processing File**: This file is used for processing the raw data to generate summary statistics and results.

3. **Metadata Files**: These files document the experimental conditions, including details about the assay setup, cell culture conditions, and any relevant parameters that were recorded during the experiment.

4. **DB-ALM Protocol n° 195**: This is an important reference document that outlines the maintenance culture protocol for the human induced pluripotent stem cells used in the assay.

These files are crucial for ensuring the reproducibility and reliability of the assay results and for providing a comprehensive overview of the experimental conditions and outcomes. _(Source: cMINC(UKN2).pdf)_",0.6788568853446436,0.17174960672855377,-0.08961037546396255,0.029662655666470528
"Describe briefly whether the cells are from a commercial supplier, continuously generated by cell culture, or obtained by isolation from human/animal tissue (or other).","The human induced pluripotent stem cell (hiPSC) line IMR90_clone_#4 has been bought from WiCell, Wisconsin in 2012 and a masterstock has been frozen. From the masterstock several working stocks have been prepared. The working stocks are regularly thawed and can be continously maintained due to self- renewal and pluripotency capabilities of the cells. The cells are maintained up to 10 passages before a new vial of the working stock is thawed.",High,"The answer fully addresses the question by specifying that the cells were initially obtained from a commercial supplier (WiCell) and are continuously generated by cell culture. It provides details on the process of maintaining the cells, including the creation of master and working stocks, and the self-renewal and pluripotency capabilities that allow for continuous culture. This response is relevant and complete.","The cells used in the cMINC assay are human induced pluripotent stem cells (hiPSCs) that were purchased from a commercial supplier, specifically the IMR90_clone_#4 line from WiCell, Wisconsin. These cells are maintained in culture and can be continuously generated due to their self-renewal and pluripotency capabilities. A master stock has been frozen, and working stocks are prepared from this master stock for use in the assay _(Source: cMINC(UKN2).pdf)_.",0.8378964261262932,0.4914098381996155,0.46699199080467224,0.48120006918907166
"Give a brief overview of your biological source system, i.e. the source or starting cells that you use. Which cell type(s) are used or obtained (e.g. monoculture/co-culture, differentiation state, 2D/3D, etc.)? If relevant, give human donor specifications (e.g. sex, age, pool of 10 donors, from healthy tissue, etc.).","Undifferentiated hiPSC cells (IMR90, WiCell) are maintained as monoculture on Laminin-521 coating in essential 8 (E8) medium. The cells grow in colonies, and are split weakly. The cells show self-renewal and pluripotency characteristics (regular testing). The cells can be differentiated into several different cell types.",Medium,"The answer provides information about the cell type (undifferentiated hiPSC cells), culture conditions (monoculture on Laminin-521 in E8 medium), and characteristics (self-renewal and pluripotency). However, it lacks details on the differentiation state (beyond pluripotency), dimensionality (2D/3D), and human donor specifications such as sex, age, or health status, which are relevant to fully address the question.","The biological source system for the cMINC assay utilizes human induced pluripotent stem cells (hiPSCs), specifically the IMR90_clone_#4 line obtained from WiCell, Wisconsin. These cells are maintained as a monoculture on Laminin-521 coating in essential 8 (E8) medium, demonstrating self-renewal and pluripotency characteristics. The cells are derived from a female donor, aged 16 weeks gestation, and are characterized as fibroblasts from lung tissue. The hiPSCs are differentiated into neural crest cells (NCCs) following a specific protocol, resulting in a highly homogeneous pre-differentiated population of NCCs that are used in the assay. The cells are maintained up to 10 passages before a new vial of the working stock is thawed, ensuring consistent quality and performance _(Source: cMINC(UKN2).pdf)_.",0.7157337798472218,0.49657851457595825,0.20617181062698364,0.339245080947876
"List quantitative and semi-quantitative features that define your cell source/starting cell population. For test methods that are based on differentiation, describe your initial cells, e.g. iPSC, proliferating SH-SY5Y; the differentiated cells are described in section 4. Define cell identity, e.g. by STR signature (where available), karyotype information, sex (where available and relevant), ATCC number, passage number, source (supplier), sub-line (where relevant), source of primary material, purity of the cells, etc. Describe defining biological features you have measured or that are FIRMLY established (use simple listing, limit to max. 0.5 pages), e.g. the cells express specific marker genes, have specific surface antigens, lack certain markers, have or lack a relevant metabolic or transporting capacity, have a doubling time of x hours, etc. Transgenic cell lines have particular requirements concerning the characterization of the genetic manipulation (type of transgene, type of vector, integration/deletion site(s), stability, etc.). Organoids and microphysiological systems (MPS) may need some special/additional considerations as detailed in Pamies et al. (2018) and Marx et al. (2016), e.g. ratio of cell types used, percent of normal cells in tumor spheroids created from resected tissue; derivation of cells for re-aggregating brain cultures.","• ATCC number: CCL-186 • Origin: Homo sapiens, human • Tissue: lung • Cell type: fibroblast • Gender: female • Morphology: fibroblast • Culture properties: adherent • Disease: no disease was diagnosed • Age: 16 weeks gestation • Ethnicity: Caucasian • Expression: Cells express the pluripotency markers Oct4, nanog and Tra-1-60 Table 1. Short tandem repeat (STR) signature of cell line confirms 100% loci homology",Medium,"The answer provides some relevant quantitative and semi-quantitative features of the cell source, such as ATCC number, origin, tissue, cell type, gender, morphology, culture properties, disease status, age, ethnicity, and expression of specific markers. However, it lacks information on other aspects like karyotype information, passage number, source of primary material, purity of the cells, and details on transgenic cell lines or organoids if applicable. The answer is partially complete but could be more comprehensive.","The cell source for the cMINC assay consists of human induced pluripotent stem cells (hiPSCs) that are differentiated into neural crest cells (NCCs). Below are the quantitative and semi-quantitative features that define the starting cell population:

1. **Cell Type**: 
   - Induced pluripotent stem cells (hiPSCs) derived from fibroblasts.

2. **Cell Line Information**:
   - **ATCC Number**: CCL-186.
   - **Source**: WiCell, Wisconsin.
   - **Sub-line**: IMR90_clone_#4.

3. **Passage Number**: 
   - Cells are maintained up to 10 passages before a new vial of the working stock is thawed.

4. **Characterization**:
   - **Morphology**: Fibroblast-like morphology.
   - **Gender**: Female.
   - **Age**: 16 weeks gestation.
   - **Ethnicity**: Caucasian.

5. **Purity and Pathogen Testing**:
   - Cells are pathogen-free, with regular testing for mycoplasma.
   - Expression of pluripotency markers (Oct4, Nanog, Tra-1-60) is regularly checked by immunocytochemistry.

6. **Biological Features**:
   - **Pluripotency Markers**: Cells express Oct4, Nanog, and Tra-1-60.
   - **Neural Crest Cell Markers**: ≥ 90% positive for HNK1 and p75.
   - **Stem Cell Microfilament Protein**: Expression of nestin and AP2.
   - **Lack of Markers**: No expression of GFAP (astrocyte marker), Pax6 (CNS precursor marker), or βIII tubulin (neuronal marker).

7. **Doubling Time**: 
   - Not specifically mentioned, but cells are maintained in a proliferative state.

8. **Differentiation Capability**: 
   - Cells can be differentiated into various cell types, specifically NCCs for this assay.

These features ensure that the starting cell population is well-characterized and suitable for the cMINC assay, allowing for reliable assessment of NCC migration and viability in response to toxicants. _(Source: cMINC(UKN2).pdf)_",0.5564819835591869,0.27635589241981506,-0.058738019317388535,0.0887298732995987
"Describe the acceptance criteria (AC) for your initial cells (i.e. the quality criteria for your proliferating cell line, tissue for isolation, organism, etc.). Which specifications do you consider to describe the material, which quality control criteria have to be fulfilled (e.g. pathogen-free)? Which functional parameters (e.g. certain biological responses to reference substances) are important? For iPSC maintenance: How do you control pluripotency? How stable are your cells over several passages? Which passage(s) are valid? For primary cells: Show stability and identity of supply; demonstrate stability of function (e.g. xenobiotic metabolism). Quantitative definitions for AC should be given based on this defining information. Exclusion criteria (features to be absent) are also important. As in 3.3., special/additional requirements apply to genetically-modified cells and microphysiological systems.","The cells have to be pathogen-free (regular testing for mycoplasma). The iPSC maintenance is regularly checked for expression of pluripotency markers (Oct4, Nanog, Tra-1-60) by immunocytochemistry. Figure 12: Immunostaining of relevant pluripotency markers in maintenance culture",Medium,"The answer partially addresses the question by mentioning pathogen-free criteria and checking for pluripotency markers in iPSC maintenance. However, it lacks details on other aspects such as specifications for the material, functional parameters, stability over passages, valid passages, and exclusion criteria. It also does not address primary cells or genetically-modified cells and microphysiological systems.","The acceptance criteria (AC) for the initial cells in the cMINC assay, which utilizes human induced pluripotent stem cells (hiPSCs), are as follows:

1. **Quality Criteria for Proliferating Cell Line:**
   - The hiPSC line used is IMR90_clone_#4, which is derived from human lung fibroblasts (ATCC number: CCL-186) and is maintained as a monoculture on Laminin-521 coating in essential 8 (E8) medium. The cells must show self-renewal and pluripotency characteristics, confirmed by regular testing for expression of pluripotency markers (Oct4, Nanog, Tra-1-60) through immunocytochemistry _(Source: cMINC(UKN2).pdf)_.

2. **Pathogen-Free Status:**
   - The cells must be pathogen-free, with regular testing for mycoplasma to ensure that they are not contaminated _(Source: cMINC(UKN2).pdf)_.

3. **Functional Parameters:**
   - The derived NCCs must be ≥ 90% positive for the neural crest cell markers human natural killer-1 (HNK1) and p75. Additionally, they should express the stem cell microfilament protein nestin and AP2, while showing no expression of astrocyte marker GFAP, central nervous system precursor cell marker Pax6, or neuronal marker βIII tubulin _(Source: cMINC(UKN2).pdf)_.

4. **Control of Pluripotency:**
   - Pluripotency is controlled by regular testing for the expression of specific markers (Oct4, Nanog, Tra-1-60) through immunocytochemistry. The cells are maintained up to 10 passages, and high passage numbers may influence performance _(Source: cMINC(UKN2).pdf)_.

5. **Stability Over Passages:**
   - The cells can be maintained up to 10 passages, with the performance being regularly checked. It is noted that too high a passage number might affect the differentiation and functionality of the cells _(Source: cMINC(UKN2).pdf)_.

6. **Quantitative Definitions for AC:**
   - Acceptance criteria include:
     - Cell viability must be > 90% after thawing.
     - The cells must migrate into the cell-free area during the assay.
     - The derived NCCs must meet the marker expression criteria mentioned above _(Source: cMINC(UKN2).pdf)_.

7. **Exclusion Criteria:**
   - Cells that show differentiation should be discarded immediately. Additionally, any cells that do not meet the viability or marker expression criteria should not be used in experiments _(Source: cMINC(UKN2).pdf)_.

These criteria ensure that the cells used in the cMINC assay are of high quality and suitable for assessing the impairment of migration of human neural crest cells.",0.6234905653951404,0.3278270661830902,-0.12539738416671753,0.061239004135131836
"Name known causes of variability of the initial cells/source cells. Indicate critical consumables or batch effects (e.g. relevance of the plate format and supplier, batch effects of fetal calf serum (FCS) or serum replacement, critical additives like type of trypsin, apo-transferrin vs. holo-transferrin, etc.). Indicate critical handling steps and influencing factors (e.g. special care needed in pipetting, steps that need to be performed quickly, cell density, washing procedures, etc.). As in 3.3., special/additional requirements apply to genetically-modified cells and microphysiological systems, e.g. dependence on matrix chemistry and geometry, dependence on microfluidics system, consideration of surface cells vs core cells, etc. Give recommendations to increase/ensure reproducibility and performance.","- hiPSC can be maintained up to 10 passages, high passage number might influence performance of cells - Too little or too high cell density leads to detachment of cells or spontaneous differentiation - If cells start to differentiate, cells should be discarded immediately - Cells have to be maintained as colonies and not as single cells. Therefore splitting should be performed as fast as possible - Batch effects of critical additives (e.g. holo-transferrin for iron supply of cells or TGF-β which maintains cell pluripotency) can lead to differentiation of cells at low passage number.",Medium,"The answer partially addresses the question by mentioning some causes of variability such as passage number, cell density, and batch effects of critical additives. However, it lacks detail on critical consumables, handling steps, and specific recommendations for genetically-modified cells and microphysiological systems. The response could be more comprehensive and specific to fully address the question.",Answer not found in documents.,0.09416799828839835,-0.3674789071083069,-0.05969446524977684,-0.2363198846578598
"Describe the principles of the selected differentiation protocol, including a scheme and graphical overview, indicating all phases, media, substrates, manipulation steps (medium change/re-plating, medium additives, etc.). Special/additional requirements apply to microphysiological systems and organoids: e.g. cell printing, self-aggregation/self-organisation process, interaction with the matrix, geometrical characterization (size/shape), etc.","Figure 2: Differentiation scheme from hiPSCs to neural crest cells NCCs were differentiated from hiPSCs following the modified protocol of Mica et al. (2013) (https://doi.org/10.1016/j.celrep.2013.03.025). Therefore, IMR90 iPSCs were plated on Matrigel coated 6- well plates at a density of 100’000 cells/cm2 in E8 medium containing 10 μM ROCK (Rho-associated protein kinase)-inhibitor Y-27632. After one day cells reached a confluency of 80-100% and differentiation was initiated (day 0’) by a medium change to KSR medium (Knock out DMEM (Dulbecco's Modified Eagle Medium), 15% knock out serum replacement, 1% GlutaMax, 1% MEM NEAA (minimum essential medium - non-essential amino acids) solution, 50 µM 2-mercaptoethanol) supplemented with 20 ng/ml Noggin and 10 µM SB431542. From day 2 on cells were treated with 3 µM CHIR99021. Noggin and SB431542 were withdrawn at day 3 and 4, respectively. Beginning at day 4, the KSR medium was gradually replaced with N2-S medium (DMEM/F12 (Dulbecco's Modified Eagle Medium/Ham's F-12), 1.55 mg/ml glucose, 1% GlutaMax, 0.1 mg/ml apotransferin, 25 µg/ml insulin, 20 nM progesterone, 100 μM putrescine, 30 nM selenium) in 25% increments. Cells were collected at day 11, resuspended in N2-S medium supplemented with 20 ng/ml EGF (epidermal growth factor) and 20 ng/ml FGF2 (fibroblast growth factor 2) and seeded as droplets (10 µl) on poly-L-ornithine (PLO)/Laminin/Fibronectin coated 10 cm dishes. Cells were expanded by weekly splitting. From now on seeding as droplets was not necessary and medium was changed every second day. After 35-39 days, cells were cryopreserved at a concentration of 4*106 cells/ml in 90% N2-S medium and 10% dimethyl sulfoxide (DMSO) (Merck Millipore) until further use.",Medium,"The answer provides a detailed description of the differentiation protocol, including media, substrates, and manipulation steps. However, it lacks a graphical overview and does not address special/additional requirements for microphysiological systems and organoids, such as cell printing or interaction with the matrix. The absence of a scheme or graphical representation limits the completeness of the response.",Answer not found in documents.,0.14100743275989916,-0.6194719076156616,-0.09328757226467133,-0.44766443967819214
"Provide the SOP of the general maintenance procedure as a database link. This should also include the following information: How are the cells maintained outside the experiment (basic cell propagation)? How pure is the cell population (average, e.g. 95% of iPSC cells Oct4-positive)? What are the quality control measures and acceptance criteria for each cell batch? Which number(s) passage(s) can be used in the test? Is Good Cell Culture Practice (GCCP) and/or Good In Vitro Method Practice (GIVIMP) followed? How long can same cell batches be used? How are frozen stocks and cell banks prepared? For primary cells: how are they obtained in general and what are they characterized for (and what are inclusion and exclusion criteria).",DB-ALM Protocol n° 195,Low,"The answer only provides a reference to a protocol number without addressing any of the specific details requested in the question. It lacks information on cell maintenance, purity, quality control, passage numbers, compliance with practices, cell batch usage duration, preparation of frozen stocks, and characterization of primary cells.","The SOP for the general maintenance procedure can be found in the following database link: [DB-ALM Protocol n° 195](http://cidportal.jrc.ec.europa.eu/ftp/jrc-opendata/EURL-ECVAM/datasets/DBALM/VER2-0/online/DBALM_docs/195_P_cMINC.pdf).

Regarding the specific information requested:

1. **Cell Maintenance Outside the Experiment (Basic Cell Propagation):** The human induced pluripotent stem cell (hiPSC) line IMR90_clone_#4 is maintained as a monoculture on Laminin-521 coating in essential 8 (E8) medium. The cells grow in colonies and are split weekly. They are regularly thawed from a master stock and can be continuously maintained due to their self-renewal and pluripotency capabilities _(Source: cMINC(UKN2).pdf)_.

2. **Purity of Cell Population:** The derived neural crest cells (NCCs) are ≥ 90% positive for the NCC marker human natural killer-1 (HNK1) and the nerve low affinity nerve growth factor receptor p75. The cells also express pluripotency markers such as Oct4, Nanog, and Tra-1-60 _(Source: cMINC(UKN2).pdf)_.

3. **Quality Control Measures and Acceptance Criteria:** The cells must be pathogen-free (regular testing for mycoplasma) and must show > 90% viability after thawing. The expression of pluripotency markers is regularly checked by immunocytochemistry _(Source: cMINC(UKN2).pdf)_.

4. **Passage Numbers Used in the Test:** The hiPSCs can be maintained up to 10 passages before a new vial of the working stock is thawed _(Source: cMINC(UKN2).pdf)_.

5. **Good Cell Culture Practice (GCCP) and Good In Vitro Method Practice (GIVIMP):** The document does not explicitly state adherence to GCCP or GIVIMP, so this information is not available _(Answer not found in documents)_.

6. **Duration of Use for Same Cell Batches:** The cells can be maintained up to 10 passages, but the document does not specify a time duration for how long the same cell batches can be used _(Source: cMINC(UKN2).pdf)_.

7. **Preparation of Frozen Stocks and Cell Banks:** Cells are cryopreserved at a concentration of 4 x 10^6 cells/ml in 90% N2-S medium and 10% dimethyl sulfoxide (DMSO) until further use _(Source: cMINC(UKN2).pdf)_.

8. **Primary Cells:** The document does not provide information on primary cells, their general acquisition, characterization, or inclusion/exclusion criteria _(Answer not found in documents)_.",0.3304631809876194,0.04661564156413078,-0.4728294014930725,-0.28648635745048523
"Describe the test system as it is used in the test. If the generation of the test system involves differentiation steps or complex technical manipulation (e.g. formation of microtissues), this is described in 3.6. Give details on the general features/principles of the culture protocol (collagen embedding, 3D structuring, addition of mitotic inhibitors, addition of particular hormones/growth factors, etc.) of the cells that are used for the test. What is the percentage of contaminating cells; in co-cultures what is the percentage of each subpopulation? Are there subpopulations that are generally more sensitive to cytotoxicity than others, and could this influence viability measures? Is it known whether specific chemicals/chemical classes show differential cytotoxicity for the cell sub-populations used?","A highly homogeneous pre-differentiated population of neural crest cells is added to coated wells. In the middle of the well is a silicone stopper that prevents cells from settling in a circular area in the middle of the well. The cells are kept viable and alive by the presence of EGF and FGF in the medium, and they become adherent overnight. When the stopper is removed, the cells form a dense monolayer in the culture dish, with a sharply demarcated circular area in the middle that is free of cells. Due to their natural spontaneous migration behaviour, the cells move into the cell-free area. The cells are still in a proliferative state. Proliferation at the edge of the cell free area contributes to a small extent to “apparent migration behaviour”. This has been characterized and quantified in detail (Nyffeler et al. 2016). It is accounted for by counting cells in a narrower circle than the original circular area.",Medium,"The answer provides a detailed description of the test system, including the culture protocol and cell behavior. However, it lacks information on the percentage of contaminating cells, the percentage of each subpopulation in co-cultures, and whether specific chemicals show differential cytotoxicity for the cell sub-populations used. These omissions prevent a 'High' score.","The test system used in the cMINC assay involves human neural crest cells (NCCs) generated from induced pluripotent stem cells (iPSCs). The generation of the test system includes differentiation steps, which are detailed in the context provided.

### General Features/Principles of the Culture Protocol:
1. **Differentiation Steps**: NCCs are differentiated from the human iPSC line IMR90_clone_#4 following a modified protocol. The iPSCs are plated on Matrigel-coated plates and treated with specific media and growth factors to induce differentiation into NCCs over a period of approximately 35-39 days. The differentiation involves several media changes and the addition of growth factors such as EGF and FGF to support cell viability and proliferation during the process _(Source: cMINC(UKN2).pdf)_.

2. **Culture Conditions**: The NCCs are maintained in a highly homogeneous pre-differentiated population. They are cultured in essential 8 (E8) medium on Laminin-521 coating, and the cells are split weekly to maintain their pluripotency characteristics _(Source: cMINC(UKN2).pdf)_.

3. **Cell Viability and Contamination**: The acceptance criteria for the source cell population require that the cells be pathogen-free, with regular testing for mycoplasma. The cells must also express pluripotency markers (Oct4, Nanog, Tra-1-60) to confirm their viability and functionality _(Source: cMINC(UKN2).pdf)_.

### Contaminating Cells and Subpopulations:
- The document does not specify the exact percentage of contaminating cells or the composition of subpopulations in co-cultures. However, it emphasizes that the derived NCCs are ≥ 90% positive for NCC markers, indicating a high level of purity in the cell population used for the assay _(Source: cMINC(UKN2).pdf)_.

### Sensitivity to Cytotoxicity:
- The context does not provide specific information on whether certain subpopulations are more sensitive to cytotoxicity than others or if this could influence viability measures. Additionally, there is no mention of known differential cytotoxicity of specific chemicals or chemical classes for the cell sub-populations used in the assay _(Source: cMINC(UKN2).pdf)_.

In summary, the cMINC assay utilizes a well-defined culture protocol for NCCs derived from iPSCs, with a focus on maintaining cell viability and purity. However, specific details regarding contaminating cells, subpopulation sensitivity, and differential cytotoxicity are not provided in the available context.",0.5735368669594624,0.09114490449428558,-0.08600852638483047,-0.0006762014818377793
