question,gtruth_answer,gtruth_answer_quality_score,gtruth_answer_quality_justification,llm_answer,cos_similarity,bert_precision,bert_recall,bert_f1
Include affiliation.,"University of Konstanz (UKN), Germany",High,"The answer fully addresses the question by providing the required affiliation information, including the name of the institution and its location.","The assay, MitoComplexesLUHMES (MCL), is affiliated with the University of Konstanz (UKN), Germany. The contact person for this assay is Prof. Dr. Marcel Leist, who can be reached at marcel.leist@uni-konstanz.de. _(Source: MitoComplexesLUHMESassay(MCL).pdf)_",0.3747924553863832,0.72503262758255,-0.10037021338939667,0.19250628352165222
Provide the details of the principal contact person.,Prof. Dr. Marcel Leist marcel.leist@uni-konstanz.de Tel: +49-7531885037,High,"The answer fully addresses the question by providing the name, email, and telephone number of the principal contact person, which are all relevant and complete details.","The principal contact person for the MitoComplexesLUHMES assay (MCL) is Prof. Dr. Marcel Leist. His contact details are as follows:

- Email: marcel.leist@uni-konstanz.de
- Telephone: +49-7531885037 _(Source: MitoComplexesLUHMESassay(MCL).pdf)_",0.6013157386206067,0.7475891709327698,0.18599486351013184,0.41790372133255005
"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.","Anna-Katharina Ückert (PhD student, experimenter) anna-katharina.ueckert@uni-konstanz.de Mahshid Alimohammadi (PhD student, experimenter) mahshid.alimohammadi@uni-konstanz.de",High,"The answer provides specific names and roles of individuals involved in the experiments, along with their contact information, which fully addresses the question about identifying the principal investigator or experimenters.","The principal investigator (PI) of the lab is Prof. Dr. Marcel Leist. The individuals involved in conducting the experiments include Anna-Katharina Ückert and Mahshid Alimohammadi, both of whom are PhD students and experimenters in the lab _(Source: MitoComplexesLUHMESassay(MCL).pdf)_.",0.5862632157212264,0.019908791407942772,-0.028823958709836006,-0.0009678456699475646
"Supply number of supporting files. Describe supporting files (e.g. metadata files, instrument settings, calculation template, raw data file, etc.).", - Raw data file - Internal SOP - Official User Guide,Medium,"The answer lists some supporting files but lacks detail and completeness. It does not specify the number of files or provide descriptions for each type of file mentioned, such as metadata files or calculation templates.","The MitoComplexesLUHMES assay (MCL) has several supporting files that are relevant for its execution and data management. The supporting files include:

1. **Raw data file**: This file contains the raw data generated from the Seahorse XF Analyzer, which records oxygen levels and pH.

2. **Internal SOP**: This is a standard operating procedure document that outlines the specific protocols and procedures to be followed during the assay.

3. **Official User Guide**: This guide provides detailed instructions and information for users on how to perform the assay correctly.

These files are essential for ensuring the proper execution of the assay and for data analysis and interpretation _(Source: MitoComplexesLUHMESassay(MCL).pdf)_.",0.6013829512885649,0.33857038617134094,-0.23826822638511658,-0.019880102947354317
"Describe briefly whether the cells are from a commercial supplier, continuously generated by cell culture, or obtained by isolation from human/animal tissue (or other).","The LUHMES cells have been brought from Lund (Sweden) to Konstanz in 2006 (Lotharius et al., 2005) and a masterstock has been frozen. The cells used for the test method are continuously generated by cell culture. Approximately every 4-5 years, a vial from the cell masterstock is thawed and extensively expanded. These cells are then frozen as working stock. A new cell batch is thawed every 4 weeks from this working stock; cells are cultured until passage 20-25.",High,"The answer fully addresses the question by specifying that the cells are continuously generated by cell culture. It provides detailed information about the origin, maintenance, and usage of the cells, which is relevant and complete for the question asked.","The cells used in the MitoComplexesLUHMES assay (MCL) are LUHMES cells, which originate from the ventral mesencephalon of an 8-week-old human female fetus. They have been brought from Lund (Sweden) to Konstanz in 2006, and a master stock has been frozen. The cells are continuously generated by cell culture, with new cell batches thawed every 4 weeks from the working stock and cultured until passage 20-25 _(Source: MitoComplexesLUHMESassay(MCL).pdf)_.",0.8551156716320985,0.4960293471813202,0.3712193965911865,0.4333344101905823
"Give a brief overview of your biological source system, i.e. the source or starting cells that you use. Which cell type(s) are used or obtained (e.g. monoculture/co-culture, differentiation state, 2D/3D, etc.)? If relevant, give human donor specifications (e.g. sex, age, pool of 10 donors, from healthy tissue, etc.).","LUHMES cell line LUHMES cells originate from the ventral mesencephalon of an 8 week old human, female fetus. They exhibit the same characteristics as MESC2.10 cells. LUHMES cells can be differentiated into morphologically and biochemically mature dopamine-like neurons following exposure to tetracycline, GDNF (glial cell line-derived neurotrophic factor), and db- cAMP for 6 days. They are usually cultured in a 2D monolayer, but have also been shown to grow into 3D structures (Smirnova et al., 2015, Brull et al., 2020). They can be co-cultured with mouse astrocytes.",High,"The answer provides a comprehensive overview of the biological source system, including the origin of the LUHMES cell line, differentiation potential, culture conditions (2D and 3D), and co-culture possibilities. It also specifies the human donor characteristics, such as the age and sex of the fetus. The information is relevant and complete, addressing all aspects of the question.","The biological source system for the MitoComplexesLUHMES assay (MCL) utilizes LUHMES cells, which are derived from the ventral mesencephalon of an 8-week-old human female fetus. These cells are characterized as a subclone of the tetracycline-controlled, v-myc-overexpressing human mesencephalic-derived cell line MESC2.10. LUHMES cells can be differentiated into morphologically and biochemically mature dopamine-like neurons following exposure to specific factors (tetracycline, GDNF, and db-cAMP) for 6 days. They are typically cultured in a 2D monolayer but have also been shown to grow into 3D structures. The cells are maintained in a proliferation medium and can be co-cultured with mouse astrocytes _(Source: MitoComplexesLUHMESassay(MCL).pdf)_.",0.8678822889218826,0.6788381934165955,0.5202497839927673,0.5974172353744507
"List quantitative and semi-quantitative features that define your cell source/starting cell population. For test methods that are based on differentiation, describe your initial cells, e.g. iPSC, proliferating SH-SY5Y; the differentiated cells are described in section 4. Define cell identity, e.g. by STR signature (where available), karyotype information, sex (where available and relevant), ATCC number, passage number, source (supplier), sub-line (where relevant), source of primary material, purity of the cells, etc. Describe defining biological features you have measured or that are FIRMLY established (use simple listing, limit to max. 0.5 pages), e.g. the cells express specific marker genes, have specific surface antigens, lack certain markers, have or lack a relevant metabolic or transporting capacity, have a doubling time of x hours, etc. Transgenic cell lines have particular requirements concerning the characterization of the genetic manipulation (type of transgene, type of vector, integration/deletion site(s), stability, etc.). Organoids and microphysiological systems (MPS) may need some special/additional considerations as detailed in Pamies et al. (2018) and Marx et al. (2016), e.g. ratio of cell types used, percent of normal cells in tumor spheroids created from resected tissue; derivation of cells for re-aggregating brain cultures."," ATCC number: LUHMES ATCC® CRL-2927™; LUHMES cells used at the University of Konstanz differ from LUHMES cells deposited and distributed by ATCC. The assay described in here is based on UKN (University of Konstanz) LUHMES cells.  Origin: mesencephalon of an 8 week old human fetus, subclone of the tetracycline-controlled, v-myc-overexpressing human mesencephalic-derived cell line MESC2.10. MESC2.10 has been conditionally immortalized with a LINX v-myc retroviral vector with a tet-off system.  Gender: female  Morphology: upon differentiation, cells form neuronal network, see figure below  Doubling time: approx. 14 -20 h (depending on passage)  Phenotype: Dopaminergic (DA)-phenotype; tyrosine hydroxylase (TH) expression depends on the presence of cAMP in the culture medium. Under differentiation conditions, cells extend neurites after 24h. They display extensive growth cones, but synapse formation is not clear. After 6 days of differentiation, cells express voltage-dependent ion channels and show electrical activity.  Expression: Cells express α-synuclein (Parkinson’s disease) (Schildknecht et al., 2013), all standard synaptic proteins and all proteins required for AD (Alzheimer’s disease) pathology (Aβ- formation, Tau hyperphosphorylation)(Scholz et al., 2013; Scholz et al., 2018). Conversion of proliferating LUHMES cells into post-mitotic neurons. LUHMES were grown and differentiated either on glass cover slips or in multi-well plates. Cells were either fixed for microscopy or lysed for RNA extraction at different stages between day 0 and day 10 (d0–d10). (a) Schematic representation of the 2-step differentiation procedure, initiated by the absence of the cytokine basic fibroblast growth factor (bFGF) and addition of tetracycline. Unless mentioned otherwise, dibutyryl cAMP (cAMP) and glial cell derived neurotrophic factor (GDNF) were present throughout the differentiation. (b) Representative scanning electron microscopy (SEM) images of undifferentiated (d0) and differentiated (d5) LUHMES with marked squares shown at higher magnification. (c) LUHMES were immunostained on d0 and d5 for bIII-tubulin and nuclei were labeled by DNA staining with H-33341 dye. The mRNA expression levels of bIII-tubulin, Fox-3/NeuN and cyclin-dependent kinase 1 (CDK1) were determined after different days of maturation by RT-qPCR. (d) The proliferative status of d0 and d5 cells was quantified by immunostaining of Ki-67, H3S10P and Fox-3/NeuN. It is indicated as percentage of positive nuclei relative to all nuclei, as identified by DNA staining with H-33342. Quantitative data are expressed as means ± SEM from three independent differentiations. Scholz et al., 2011",High,"The answer provides a comprehensive and detailed description of the cell source, including the ATCC number, origin, gender, morphology, doubling time, phenotype, and expression characteristics. It also includes information on the differentiation process and relevant biological features, such as marker expression and functional properties. The inclusion of references and quantitative data further supports the completeness and relevance of the response.","The starting cell population for the MitoComplexesLUHMES assay (MCL) consists of LUHMES cells, which are human dopaminergic neurons derived from the ventral mesencephalon of an 8-week-old female fetus. Below are the quantitative and semi-quantitative features that define this cell source:

1. **Cell Identity:**
   - **ATCC Number:** LUHMES ATCC® CRL-2927™ (note that the LUHMES cells used at the University of Konstanz differ from those distributed by ATCC).
   - **Source:** University of Konstanz, Germany.
   - **Passage Number:** Cells are cultured until passage 20-25.
   - **Origin:** Derived from the mesencephalon of an 8-week-old human fetus.

2. **Biological Features:**
   - **Morphology:** Upon differentiation, cells form a neuronal network.
   - **Doubling Time:** Approximately 14-20 hours (depending on passage).
   - **Phenotype:** Dopaminergic (DA) phenotype; expression of tyrosine hydroxylase (TH) depends on the presence of cAMP in the culture medium.
   - **Marker Gene Expression:** Cells express α-synuclein, standard synaptic proteins, and proteins required for Alzheimer’s disease pathology (Aβ-formation, Tau hyperphosphorylation).
   - **Electrical Activity:** After 6 days of differentiation, cells express voltage-dependent ion channels and show electrical activity.
   - **Purity:** Cells must be pathogen-free, with regular testing for mycoplasma after thawing.

3. **Characterization:**
   - **Morphological Characteristics:** Cells should exhibit oval morphology and should not form extensive aggregates or clustering.
   - **Cell Death Rate:** Approximately 5-10% cell death is considered normal; increased cell death justifies discarding the cell batch.

These features collectively define the LUHMES cell source used in the MitoComplexesLUHMES assay, ensuring the reliability and relevance of the assay results in assessing mitochondrial complex activity. _(Source: MitoComplexesLUHMESassay(MCL).pdf)_",0.8549361762507499,0.13955500721931458,0.2190084308385849,0.18130962550640106
"Describe the acceptance criteria (AC) for your initial cells (i.e. the quality criteria for your proliferating cell line, tissue for isolation, organism, etc.). Which specifications do you consider to describe the material, which quality control criteria have to be fulfilled (e.g. pathogen-free)? Which functional parameters (e.g. certain biological responses to reference substances) are important? For iPSC maintenance: How do you control pluripotency? How stable are your cells over several passages? Which passage(s) are valid? For primary cells: Show stability and identity of supply; demonstrate stability of function (e.g. xenobiotic metabolism). Quantitative definitions for AC should be given based on this defining information. Exclusion criteria (features to be absent) are also important. As in 3.3., special/additional requirements apply to genetically-modified cells and microphysiological systems.","The cells have to be pathogen-free to be used in further experiments (regular testing for mycoplasma after thawing). Cells of the working stock are checked for marker gene expression once the stock is created, but not every thawed cell batch is checked. There only visual inspection is done. The cells should be of oval morphology, and should not form extensive aggregates and clustering. Approx. 5- 10% of cell death (dead cells floating in flask) is considered normal, increased cell death one passage after thawing justifies to discard of the cell batch. Culture medium should not be yellow. Proliferating cells from working stock batches should only be used up to passage 18.",Medium,"The answer partially addresses the question by mentioning some acceptance criteria such as pathogen-free status, morphology, and passage limits. However, it lacks clarity and completeness in several areas: it does not specify quantitative definitions for acceptance criteria, does not address functional parameters or pluripotency control for iPSCs, and does not mention exclusion criteria or special requirements for genetically-modified cells. The response is missing details on stability over passages and does not cover primary cells or microphysiological systems.","The acceptance criteria (AC) for the initial cells in the MitoComplexesLUHMES assay (MCL) are as follows:

1. **Quality Criteria for Proliferating Cell Line:**
   - The LUHMES cells must be pathogen-free, with regular testing for mycoplasma after thawing.
   - Cells should exhibit an oval morphology and should not form extensive aggregates or clusters.
   - Approximately 5-10% cell death (dead cells floating in the flask) is considered normal. Increased cell death one passage after thawing justifies discarding the cell batch.
   - The culture medium should not be yellow, indicating proper cell health.

2. **Functional Parameters:**
   - Cells should express the dopaminergic phenotype, with tyrosine hydroxylase (TH) expression dependent on the presence of cAMP in the culture medium.
   - After differentiation, cells should extend neurites within 24 hours and display electrical activity after 6 days of differentiation.
   - Cells must express α-synuclein and all standard synaptic proteins relevant to neurodegenerative diseases.

3. **Passage Stability:**
   - Proliferating cells from working stock batches should only be used up to passage 18. Cells are cultured until passage 20-25.
   - The behavior and morphology of cells may change with passage number, and thawing a new batch may be necessary if issues arise.

4. **Exclusion Criteria:**
   - Cells exhibiting extensive aggregation or abnormal morphology should be excluded.
   - Any cell batch showing increased cell death or contamination should not be used.

5. **Additional Requirements for Genetically-Modified Cells:**
   - The cells must be maintained in S1 cell culture laboratories due to their genetically modified nature.
   - No specific ethical approval is required for the use of these cells.

These criteria ensure that the LUHMES cells used in the assay are of high quality and suitable for assessing mitochondrial complex activity in human dopaminergic neurons _(Source: MitoComplexesLUHMESassay(MCL).pdf)_.",0.6609408403778672,0.4690935015678406,0.05699136480689049,0.2343427836894989
"Name known causes of variability of the initial cells/source cells. Indicate critical consumables or batch effects (e.g. relevance of the plate format and supplier, batch effects of fetal calf serum (FCS) or serum replacement, critical additives like type of trypsin, apo-transferrin vs. holo-transferrin, etc.). Indicate critical handling steps and influencing factors (e.g. special care needed in pipetting, steps that need to be performed quickly, cell density, washing procedures, etc.). As in 3.3., special/additional requirements apply to genetically-modified cells and microphysiological systems, e.g. dependence on matrix chemistry and geometry, dependence on microfluidics system, consideration of surface cells vs core cells, etc. Give recommendations to increase/ensure reproducibility and performance.","- Plastic coating is critical for even cell distribution; problems with coating often leads to cell clumping and aggregation - Cells maintained and distributed by ATCC might behave differently than cells from the stock at University of Konstanz (Gutbier et al., 2018) - Passage number of working stock cells might influence cellular behavior - Problems with plastic ware obtained from other suppliers than indicated have occurred in the past - Too little or too high cell density can cause problems (confluency should never exceed 40-90%)",Medium,"The answer partially addresses the question by mentioning some causes of variability such as plastic coating, cell source, passage number, and cell density. However, it lacks detail on critical consumables, batch effects, handling steps, and specific recommendations for genetically-modified cells and microphysiological systems. The response could be more comprehensive and detailed to fully address the question.",Answer not found in documents.,0.1129440074445076,-0.3082200884819031,-0.048679105937480927,-0.1925824135541916
"Describe the principles of the selected differentiation protocol, including a scheme and graphical overview, indicating all phases, media, substrates, manipulation steps (medium change/re-plating, medium additives, etc.). Special/additional requirements apply to microphysiological systems and organoids: e.g. cell printing, self-aggregation/self-organisation process, interaction with the matrix, geometrical characterization (size/shape), etc.",,Low,No answer provided; treated as missing.,Answer not found in documents.,0.14736632989709406,-1.0699931383132935,-1.07051682472229,-1.0619372129440308
"Provide the SOP of the general maintenance procedure as a database link. This should also include the following information: How are the cells maintained outside the experiment (basic cell propagation)? How pure is the cell population (average, e.g. 95% of iPSC cells Oct4-positive)? What are the quality control measures and acceptance criteria for each cell batch? Which number(s) passage(s) can be used in the test? Is Good Cell Culture Practice (GCCP) and/or Good In Vitro Method Practice (GIVIMP) followed? How long can same cell batches be used? How are frozen stocks and cell banks prepared? For primary cells: how are they obtained in general and what are they characterized for (and what are inclusion and exclusion criteria).","External document is available Coating of flasks and plates plates and flasks are coated with a poly-L-orthinine (PLO, 43 µg/ml) and fibronectin (1 µg/ml) solution in ion-exchanged and purified MilliQ-H2O overnight in the cell culture incubator. The next day the coated plastic ware is washed with MilliQ water once and dried under sterile conditions in the cell culture hood. The coated plastic can be stored at 4°C up to 4 weeks. Proliferation medium Advanced DMEM/F12 supplemented with 2 mM L-glutamine (G7513, Merck, Darmstadt, Germany), N2 (1x) and FGF (fibroblast growth factor, 40 ng/ml) Mainentance Cells are maintained in proliferation medium (section 3.6) and passaged every 2-3 days (Monday – Wednesday – Friday). Minimum confluence for LUHMES cells should not fall below 40%. A confluence of 85% should not be exceeded. For splitting, cells are counted every time and seeded in the according cell numbers: For 2 days: 3 Mio per T75 flask 6 Mio per T175 flask For 3 days: 1 Mio per T75 flask 2.7 Mio per T175 flask MAS buffer for Seahorse measurement MAS buffer is prepared in ion-exchanged and purified MilliQ-H2O and contains: - 220 mM D-mannitol (M4125, Merck, Darmstadt Germany) - 70 mM sucrose (1076511000, Merck, Darmstadt, Germany) - 10 mM KH2PO4 (30407, Riedel-de Haën, Seelze, Germany) - 5 mM MgCl2 (2189.1, Roth. Karlsruhe, Germany) - 2 mM HEPES (HN77.4, Roth, Karlsruhe, Germany) - 1 mM EGTA (E0396, Merck, Darmstadt, Germany) - 0.4% (w/v) fatty acid free BSA (8076.5, Roth, Karlsruhe, Germany) It is sterile filtered and stored at 4°C until use. 25 µg/ml digitonin (D141, Merck, Darmstadt, Germany) and 1 mM ADP (A5285, Merck, Darmstadt, Germany) are added right before the experiment.",Low,"The answer does not address the majority of the questions asked. It provides some details on the coating of flasks and the proliferation medium, but it lacks information on cell purity, quality control measures, passage numbers, adherence to GCCP/GIVIMP, duration of cell batch usage, preparation of frozen stocks and cell banks, and details on primary cells. The response is incomplete and does not provide a database link as requested.",Answer not found in documents.,0.20827314917756476,-0.6254493594169617,0.003877741750329733,-0.4355504512786865
"Describe the test system as it is used in the test. If the generation of the test system involves differentiation steps or complex technical manipulation (e.g. formation of microtissues), this is described in 3.6. Give details on the general features/principles of the culture protocol (collagen embedding, 3D structuring, addition of mitotic inhibitors, addition of particular hormones/growth factors, etc.) of the cells that are used for the test. What is the percentage of contaminating cells; in co-cultures what is the percentage of each subpopulation? Are there subpopulations that are generally more sensitive to cytotoxicity than others, and could this influence viability measures? Is it known whether specific chemicals/chemical classes show differential cytotoxicity for the cell sub-populations used?","LUHMES cells are trypsinized and re-seeded into coated Agilent Seahorse XFe24-well plates in 100 µl of proliferation medium either 1 day or 2 days prior to the experiment: - 1 day: 60’000 cells per well - 2 days: 40’000 cells per well After 1 h of attachment, 400 µl of proliferation medium are added to each well. 1 day prior to the assay, the cartridge is rehydrated with XF Calibrant at 37°C without CO2 and the XF analyser is switched on. After incubating for 1 (or 2) days as desired, the medium is replaced by MAS buffer freshly supplemented with ADP and digitonin right before the start of measurement.",Medium,"The answer provides specific details about the preparation and seeding of LUHMES cells, including cell density and medium conditions. However, it lacks information on the general features/principles of the culture protocol, such as collagen embedding, 3D structuring, or the addition of specific factors. It also does not address the percentage of contaminating cells, subpopulation sensitivity to cytotoxicity, or differential cytotoxicity of specific chemicals, which are key aspects of the question.","The test system used in the MitoComplexesLUHMES assay (MCL) involves LUHMES cells, which are human dopaminergic neurons derived from the ventral mesencephalon of an 8-week-old female fetus. The cells are cultured in a 2D monolayer and can be differentiated into mature dopamine-like neurons through exposure to tetracycline, GDNF (glial cell line-derived neurotrophic factor), and db-cAMP for 6 days. The differentiation process is initiated by the absence of the cytokine basic fibroblast growth factor (bFGF) and the addition of tetracycline, along with the presence of cAMP and GDNF throughout the differentiation period _(Source: MitoComplexesLUHMESassay(MCL).pdf)_.

The LUHMES cells are maintained in proliferation medium and passaged every 2-3 days, with a minimum confluence of 40% and a maximum of 85% _(Source: MitoComplexesLUHMESassay(MCL).pdf)_. The cells are characterized by a dopaminergic phenotype, and upon differentiation, they form a neuronal network and express various proteins associated with neurodegenerative diseases _(Source: MitoComplexesLUHMESassay(MCL).pdf)_.

Regarding contamination, the cells must be pathogen-free, and regular testing for mycoplasma is conducted after thawing. The acceptable level of cell death is approximately 5-10%, with increased cell death justifying the discard of the cell batch _(Source: MitoComplexesLUHMESassay(MCL).pdf)_. 

The document does not specify the percentage of contaminating cells or the composition of co-cultures, nor does it provide information on whether specific subpopulations are more sensitive to cytotoxicity or if certain chemicals show differential cytotoxicity for the cell sub-populations used. Therefore, these details are not available in the provided context. 

In summary, the LUHMES cells are cultured and differentiated under specific conditions to create a test system that reflects dopaminergic neurons, but further details on subpopulation sensitivity and chemical interactions are not provided in the documents.",0.566733765455243,0.03438325971364975,-0.08093584328889847,-0.02230616845190525
