question,gtruth_answer,gtruth_answer_quality_score,gtruth_answer_quality_justification,llm_answer,cos_similarity,bert_precision,bert_recall,bert_f1
"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.",Stefan Masjosthusmann stefan.masjosthusmann@iuf-duesseldorf.de Kristina Bartmann kristina.bartmann@iuf-duesseldorf.de Katharina Koch katharina.koch@iuf-duesseldorf.de,Medium,"The answer provides names and email addresses, which partially addresses the question by identifying individuals involved. However, it lacks clarity on their specific roles, such as who is the principal investigator or who conducted the experiments.",Answer not found in documents.,0.07234511960553275,-0.6055312752723694,-0.31174495816230774,-0.48802343010902405
"Supply number of supporting files. Describe supporting files (e.g. metadata files, instrument settings, calculation template, raw data file, etc.).",,Low,No answer provided; treated as missing.,Answer not found in documents.,0.14724546287154383,-1.0699931383132935,-1.07051682472229,-1.0619372129440308
"Describe briefly whether the cells are from a commercial supplier, continuously generated by cell culture, or obtained by isolation from human/animal tissue (or other).","Commercial supplier, Lonza, Verviers, Belgium",High,"The answer clearly states that the cells are from a commercial supplier, providing the name and location of the supplier, which fully addresses the question.","The cells used in the assay are primary human neural progenitor cells (hNPCs) obtained from a commercial supplier, Lonza, Verviers, Belgium. They are provided as cryopreserved 3D neurospheres derived from the human cortex of different gestational ages (GW16-19) (Source: NPC2-5.pdf).",0.4997378069158966,0.5601596832275391,-0.08044540137052536,0.16500630974769592
"Give a brief overview of your biological source system, i.e. the source or starting cells that you use. Which cell type(s) are used or obtained (e.g. monoculture/co-culture, differentiation state, 2D/3D, etc.)? If relevant, give human donor specifications (e.g. sex, age, pool of 10 donors, from healthy tissue, etc.).","Primary human neural progenitor cells (hNPCs) are provided as cryopreserved 3D neurospheres from Lonza, Verviers, Belgium. The material originates from the human brain cortex of different gestational ages (GW16-19). Sex is either specified or determined before the cells are used",High,"The answer fully addresses the question by specifying the cell type (primary human neural progenitor cells), the format (3D neurospheres), the source (human brain cortex), the gestational age range (GW16-19), and the sex determination. It provides relevant and complete information about the biological source system.","The assay uses primary human neural progenitor cells (hNPCs) obtained as cryopreserved three-dimensional neurospheres from Lonza, Verviers, Belgium. These cells originate from the human fetal brain cortex of donors at gestational weeks 16 to 19 (GW16-19). The source cells are characterized by the expression of neural stem cell and progenitor markers such as nestin, SOX2, and Ki67, and are expanded in culture before use. The cells are self-organized into multicellular neurospheres that can differentiate into various neural cell types, including neurons, oligodendrocytes, radial glia, and astrocytes, reflecting a complex 3D multicellular system (Source: NPC2-5.pdf).",0.8777403589666978,0.565205991268158,0.28099724650382996,0.41198331117630005
"List quantitative and semi-quantitative features that define your cell source/starting cell population. For test methods that are based on differentiation, describe your initial cells, e.g. iPSC, proliferating SH-SY5Y; the differentiated cells are described in section 4. Define cell identity, e.g. by STR signature (where available), karyotype information, sex (where available and relevant), ATCC number, passage number, source (supplier), sub-line (where relevant), source of primary material, purity of the cells, etc. Describe defining biological features you have measured or that are FIRMLY established (use simple listing, limit to max. 0.5 pages), e.g. the cells express specific marker genes, have specific surface antigens, lack certain markers, have or lack a relevant metabolic or transporting capacity, have a doubling time of x hours, etc. Transgenic cell lines have particular requirements concerning the characterization of the genetic manipulation (type of transgene, type of vector, integration/deletion site(s), stability, etc.). Organoids and microphysiological systems (MPS) may need some special/additional considerations as detailed in Pamies et al. (2018) and Marx et al. (2016), e.g. ratio of cell types used, percent of normal cells in tumor spheroids created from resected tissue; derivation of cells for re-aggregating brain cultures.","1x106 hNPCs per vial are obtained from Lonza (#PT-2599) and expanded. Lonza provides the cells with a viability of at least 20%. FACS analysis confirmed that proliferating neurospheres express the cell type-specific CNS neural stem cell and progenitor cell markers nestin, SRY-box 2 (SOX2), and Ki67 (Koch et al.,2022). Moreover, proliferating hNPCs react to growth factor stimuli (epidermal growth factor (EGF) and recombinant human fibroblast growth factor (FGF)) with increased proliferation, while simultaneous pharmacological inhibition of the EGF receptor (PD153035) impaired the proliferation increase. Upon transfer of hNPC neurospheres on poly D-lysine/laminin matrix and cultivation in the absence of growth factors (EGF and FGF), the hNPCs differentiate into effector cells expressing markers of neurons (β-III-tubulin (TUBB3), astrocytes (Glial Fibrillary Acidic Protein (GFAP), radial glia cells (nestin) and oligodendrocytes (O4) (Baumann et al., 2015; Schmuck et al., 2017, Koch et al., 2022).",High,"The answer provides a comprehensive description of the cell source, including the supplier, cell type, and specific markers expressed by the cells. It also details the response to growth factors and the differentiation process, including the markers expressed by differentiated cells. The information is relevant, complete, and addresses the question fully.","The cell source for the NPC2-5 assay consists of primary human neural progenitor cells (hNPCs) obtained as cryopreserved 3D neurospheres from Lonza, Verviers, Belgium. These cells originate from the human fetal cortex (gestational weeks 16–19). The following features define the starting cell population:

- **Source and Supplier:** Lonza, Verviers, Belgium (source of primary fetal human cortical tissue).
- **Source Material:** Human fetal brain cortex tissue (gestational weeks 16–19).
- **Cell Identity and Characterization:**
  - Express neural stem/progenitor markers: nestin, SOX2, and Ki67 (confirmed by FACS analysis).
  - React to growth factors (EGF and FGF) with increased proliferation.
  - Differentiate into neurons (β-III-tubulin positive), astrocytes (GFAP positive), and oligodendrocytes (O4 positive) upon culture in differentiation medium.
- **Karyotype and Genetic Stability:** Not explicitly detailed in the provided document; assumed to be normal based on supplier quality control.
- **Sex and Donor Variability:** Sex is specified or determined before use; donor variability affects sphere size and proliferative capacity.
- **Passage Number:** Cells are expanded for 3–4 weeks before passaging into the assay; passage number is controlled but not explicitly specified.
- **Purity and Quality Control:**
  - Viability of at least 20% upon receipt.
  - Free of HIV, HBV, HC, mycoplasma, fungi, and bacteria.
  - Express specific CNS markers (nestin, SOX2, Ki67).
- **Biological Features:**
  - Self-organized neurospheres capable of migration and differentiation.
  - Express extracellular matrix proteins (laminin, fibronectin, collagens).
  - Capable of proliferation and differentiation into key neural lineages.
  - Exhibit in vivo-like migration speeds comparable to mouse cortical cells.
  - Do not express CYP1A1 and CYP1B1, indicating limited xenobiotic metabolism.
  - Upregulate antioxidative defense genes (GPX1, SOD1, CAT) during differentiation, similar to in vivo brain tissue.
- **Additional Characterizations:**
  - Expression of cell-specific markers confirmed via immunocytochemistry.
  - Self-organized multicellular system with cell-cell interactions via gap junctions.
  - Capable of migration, neurite outgrowth, and differentiation processes relevant to neurodevelopment.

This comprehensive characterization ensures the biological relevance and reproducibility of the source cells used in the assay, aligning with established standards for primary human neural progenitor cells (Source: NPC2-5.pdf).",0.8188937121819033,0.21549193561077118,0.023155996575951576,0.11514917761087418
"Describe the acceptance criteria (AC) for your initial cells (i.e. the quality criteria for your proliferating cell line, tissue for isolation, organism, etc.). Which specifications do you consider to describe the material, which quality control criteria have to be fulfilled (e.g. pathogen-free)? Which functional parameters (e.g. certain biological responses to reference substances) are important? For iPSC maintenance: How do you control pluripotency? How stable are your cells over several passages? Which passage(s) are valid? For primary cells: Show stability and identity of supply; demonstrate stability of function (e.g. xenobiotic metabolism). Quantitative definitions for AC should be given based on this defining information. Exclusion criteria (features to be absent) are also important. As in 3.3., special/additional requirements apply to genetically-modified cells and microphysiological systems.","The following acceptability criteria have been tested at the supplier (Lonza) and are prerequisites for the shipment to customers: - tested positive for TUBB3 and GFAP after differentiation - tested free of HIV, HBV and HC - tested negative both in sterility test and for mycoplasma contamination - cell count of 1.2x106 cells/mL - viability of at least 20% The proliferative capacity of Lonza hNPCs was reported previously (Moors et al., 2009; Baumann et al., 2015; Klose et al., 2021a).",Medium,"The answer provides some acceptance criteria such as pathogen-free status, cell count, and viability. However, it lacks details on functional parameters, pluripotency control, stability over passages, and exclusion criteria. It also does not address genetically-modified cells or microphysiological systems, which are mentioned in the question.",Answer not found in documents.,0.14641179883587596,-0.3313204348087311,0.02241700328886509,-0.18391408026218414
"Name known causes of variability of the initial cells/source cells. Indicate critical consumables or batch effects (e.g. relevance of the plate format and supplier, batch effects of fetal calf serum (FCS) or serum replacement, critical additives like type of trypsin, apo-transferrin vs. holo-transferrin, etc.). Indicate critical handling steps and influencing factors (e.g. special care needed in pipetting, steps that need to be performed quickly, cell density, washing procedures, etc.). As in 3.3., special/additional requirements apply to genetically-modified cells and microphysiological systems, e.g. dependence on matrix chemistry and geometry, dependence on microfluidics system, consideration of surface cells vs core cells, etc. Give recommendations to increase/ensure reproducibility and performance.","The sphere size at day 0 of cell thawing can be different depending on the donor. In the 3- to 4-week expansion period different donors can show differences in their proliferative capacity (spheres need longer, 3 instead of 4 weeks, to reach the acceptable minimum size of 0.2 – 0.5 µm). After the first mechanical dissociation, there are no observable or measurable inter-individual differences. Critical consumables The proliferation medium does not contain serum or serum replacement. The use of epidermal growth factor (EGF) and recombinant human fibroblast growth factor (FGF) is critical for sphere growth. FGF contains 1% bovine serum albumin and is thus prone to batch effects. Critical handling The thawing medium contains DMSO in a concentration that affects cell health which is why thawed cells should quickly be diluted in proliferation medium (30 mL of media for one vial of cells). It is recommended to add FGF into the proliferation medium directly before thawing. At the end of week two of the expansion period (see below), the spheres should be transferred to petri dishes coated with poly-(2-hydroxyethyl methacrylate) (poly-Hema) to prevent cell attachment. Attached cells that are not differentiated can be gently detached using a 1000 µL pipet. To avoid repeated attachment, all cells should be transferred to a new poly-Hema coated petri dish. Medium containing FGF should not be stored longer than 1 week at 4°C. During the first two weeks, the medium should be removed using a 1000 µL pipet to keep the accidental removal of small spheres to a minimum. In addition, removed medium should be kept in a new petri dish under culture conditions until the next feeding day, to transfer accidentally removed spheres back to the culture. The neurospheres should be well distributed in the petri dish to prevent aggregation. This is especially important after mechanical dissociations. It is important to avoid frequent re-opening of the incubators, to ensure constant CO2 and temperature levels. Furthermore, the smallest vibrations can lead to aggregations of neurospheres.",Medium,"The answer provides some relevant information about variability in initial cells, critical consumables, and handling steps, such as the importance of EGF and FGF, and handling procedures to prevent cell attachment. However, it lacks comprehensive coverage of all aspects mentioned in the question, such as specific recommendations for genetically-modified cells, microphysiological systems, and detailed batch effects. The answer could be more complete by addressing these additional factors and providing more specific recommendations for reproducibility and performance.",Answer not found in documents.,0.1357608633466334,-0.4978891909122467,0.012918195687234402,-0.3161121606826782
"Describe the principles of the selected differentiation protocol, including a scheme and graphical overview, indicating all phases, media, substrates, manipulation steps (medium change/re-plating, medium additives, etc.). Special/additional requirements apply to microphysiological systems and organoids: e.g. cell printing, self-aggregation/self-organisation process, interaction with the matrix, geometrical characterization (size/shape), etc.","Cells are frozen in liquid nitrogen and have to be cultivated in proliferation medium at 37°C and 5% CO2 after thawing. The medium contains Dulbecco’s modified Eagle medium and Hams F12 (2:1) supplemented with 2% B27, 20 ng/mL EGF, 20 ng/mL recombinant human FGF, 1% penicillin and streptomycin. The thawing is performed by repeated addition and removal of proliferation medium to the vial until all cells are transferred to a tissue culture flask containing proliferation medium. The cells are carefully resuspended and distributed to 10 cm petri dishes filled with fresh, prewarmed proliferation medium. The cells are fed by replacing half the medium with new medium every two to three days (Monday, Wednesday, and Friday). At each feeding day, the culture is checked for impurities (e.g. fibers or other debris). Impurities and the removed media are transferred to a new petri dish (waste dish). If spheres are mistakenly sorted out during feeding, they can be rescued and placed back in the original culture dish. After 3-4 weeks neurospheres reach the acceptable size of 0.2 – 0.5 mm for passaging by mechanical dissociation. Therefore, neurospheres are mechanically dissociated into pieces of 0.15 - 0.25 mm edge length (depending on the desired sphere size after passaging) using a tissue chopper, which then round-off again to uniform sized neurospheres within 1 day in proliferation medium. By using this method, neurospheres are expanded every week. Starting at week three poly-Hema-coated dishes are used for the cultivation procedure. Figure 8 differentiation towards the final test system. hNPC are thawed by repeated addition and removal of proliferation media. The resuspended cells are distributed to cell culture dishes and cultivated in proliferation media containing EGF and FGF for three to four weeks with 50% media exchange every two to three days. When the spheres reach a size of 0.2-0.5 mm they are expanded by mechanical passaging every 7 days.",Medium,"The answer provides a detailed description of the cell cultivation process, including media composition, temperature, CO2 conditions, and mechanical passaging. However, it lacks a graphical overview or scheme, and does not address special requirements for microphysiological systems and organoids, such as cell printing, self-aggregation, or interaction with the matrix. The answer is partially complete but lacks clarity and completeness in addressing all aspects of the question.","The differentiation protocol for the human neural progenitor cells (hNPCs) in the NPC2-5 assay involves several key phases designed to model neurodevelopmental processes such as migration and differentiation into neurons and oligodendrocytes. The process begins with the expansion of cryopreserved neurospheres, followed by their transfer onto coated substrates to initiate differentiation. 

**Scheme and Phases:**

1. **Cell Preparation and Expansion:**
   - Source hNPCs are expanded as neurospheres in proliferation medium containing Dulbecco’s modified Eagle medium (DMEM) and Ham’s F12 (2:1), supplemented with 2% B27, 20 ng/mL EGF, 20 ng/mL FGF, penicillin, and streptomycin.
   - Neurospheres reach a size of 0.2–0.5 mm after 3–4 weeks of expansion, with mechanical passaging every 7 days to maintain size and self-renewal.

2. **Plating and Initiation of Differentiation:**
   - Neurospheres are mechanically dissociated into smaller pieces (~0.15–0.25 mm) and plated onto poly-D-lysine/laminin-coated 96-well plates.
   - Each sphere is placed in the middle of a well in differentiation medium (DMEM/Ham’s F12 with 1% N2 supplement, penicillin, and streptomycin) to promote migration and differentiation.

3. **Differentiation and Migration Phase:**
   - Cells are cultured at 37°C, 5% CO₂, with medium changes every 2–3 days.
   - The differentiation period lasts up to 5 days, during which radial glia, neurons, and oligodendrocytes migrate out from the sphere core.
   - Medium is supplemented with specific factors depending on the endpoint (e.g., growth factors or inhibitors) to modulate differentiation pathways.

4. **Manipulation Steps:**
   - Medium changes involve replacing half of the medium on day 3 to sustain differentiation conditions.
   - Mechanical passaging of neurospheres occurs weekly during expansion.
   - For the assay, spheres are plated at a size of 0.3 mm, and the process involves careful handling to prevent aggregation and ensure uniform size.

**Substrates and Interaction:**
- The substrate is a poly-D-lysine/laminin coating, which supports cell adhesion, migration, and interaction with the extracellular matrix (ECM)-like environment.
- The self-organization of neurospheres and their interaction with the matrix are critical, mimicking in vivo tissue architecture.

**Special Requirements for Microphysiological Systems:**
- The assay involves self-aggregation and self-organization of neurospheres, which produce ECM components and paracrine cues guiding migration and differentiation.
- Precise control of sphere size and shape is essential for reproducibility.
- The assay setup may include cell printing or microfabrication techniques to generate uniform spheres or organoid-like structures, although this is not explicitly detailed in the protocol.
- Geometrical characterization (size, shape, and migration pattern) is performed via automated imaging and image analysis software, ensuring consistent assessment of migration distances and morphological features.

In summary, the differentiation protocol is a multi-phase process involving initial expansion, mechanical dissociation, plating on ECM-coated substrates, and culture in differentiation medium with medium changes and manipulations to promote migration and differentiation. The self-organization and interaction with the matrix are fundamental, especially for modeling complex neurodevelopmental processes in a microphysiological context.",0.7947601230125899,0.18446674942970276,0.056500427424907684,0.1206129863858223
"Provide the SOP of the general maintenance procedure as a database link. This should also include the following information: How are the cells maintained outside the experiment (basic cell propagation)? How pure is the cell population (average, e.g. 95% of iPSC cells Oct4-positive)? What are the quality control measures and acceptance criteria for each cell batch? Which number(s) passage(s) can be used in the test? Is Good Cell Culture Practice (GCCP) and/or Good In Vitro Method Practice (GIVIMP) followed? How long can same cell batches be used? How are frozen stocks and cell banks prepared? For primary cells: how are they obtained in general and what are they characterized for (and what are inclusion and exclusion criteria).",See SOP in DB-ALM format (Appendix J in Masjosthusmann et al. 2020). Detailed protocols are also available as publications (Baumann et al. 2014; Nimtz et al. 2019) or upon request (ellen.fritsche@iuf-duesseldorf.de).,Low,"The answer does not directly address the specific details requested in the question. It provides a reference to an SOP in a database format and mentions additional publications, but it lacks direct information on cell maintenance, purity, quality control, passage numbers, adherence to GCCP/GIVIMP, cell batch usage duration, preparation of frozen stocks, and characterization of primary cells. The answer is incomplete and lacks clarity on the specific points asked.",Answer not found in documents.,0.19979274314529186,-0.3136914074420929,0.05716599151492119,-0.16016438603401184
"Describe the test system as it is used in the test. If the generation of the test system involves differentiation steps or complex technical manipulation (e.g. formation of microtissues), this is described in 3.6. Give details on the general features/principles of the culture protocol (collagen embedding, 3D structuring, addition of mitotic inhibitors, addition of particular hormones/growth factors, etc.) of the cells that are used for the test. What is the percentage of contaminating cells; in co-cultures what is the percentage of each subpopulation? Are there subpopulations that are generally more sensitive to cytotoxicity than others, and could this influence viability measures? Is it known whether specific chemicals/chemical classes show differential cytotoxicity for the cell sub-populations used?","After the cell expansion period, the cells are cultured for up to four weeks in which they are passaged every week as described in 0. Between one to three days after passaging spheres at a size of 0.3 mm are used in the assay. For the assessment of neural progenitor cell migration and differentiation, the spheres are plated on poly-D-lysine/laminin coated 96-well flat bottom plates in differentiation medium (N2) to initiate migration and differentiation. Therefore, one sphere of 0.3 mm diameter is plated in the middle of a well. The differentiation medium consists of DMEM and Ham’s F12 at a ratio of 2 to 1 supplemented with 1% N2 and 1% penicillin and streptomycin. Within 5 days NPCs radially migrate out of the sphere core and differentiate into radial glia cells (nestin positive), neurons (β-III-tubulin positive), oligodendrocytes (O4 positive) and astrocytes (GFAP positive). Cultivation during the test method is performed at 37°C and 5% CO2 at a pH of 7.2-7.6.",Medium,"The answer provides a detailed description of the culture protocol, including the medium composition and conditions for neural progenitor cell differentiation. However, it lacks information on the percentage of contaminating cells, the percentage of each subpopulation in co-cultures, and whether specific chemicals show differential cytotoxicity for the cell sub-populations used. These omissions prevent a 'High' score.","The test system used in the NPC2-5 assay is based on primary human neural progenitor cells (hNPCs) derived from the human fetal cortex (gestational weeks 16-19). These cells are cultivated as self-organized three-dimensional neurospheres, which reflect several key neurodevelopmental processes such as migration of radial glia, neurons, and oligodendrocytes, as well as differentiation into neurons and oligodendrocytes, and neurite outgrowth (Source: NPC2-5.pdf).

The generation of the test system involves several complex steps. Initially, source hNPCs are expanded in proliferation medium containing growth factors (EGF and FGF) and are characterized for specific markers (nestin, SOX2, Ki67). For differentiation, neurospheres are mechanically dissociated into uniform-sized spheres (0.2–0.5 mm) and plated onto poly-D-lysine/laminin coated plates in differentiation medium (DMEM/Ham’s F12 with N2 supplement and penicillin-streptomycin). The spheres are then cultured for up to four weeks, with passaging every week to maintain the self-organized 3D structure (Source: NPC2-5.pdf).

The culture protocol involves several key features:
- The neurospheres are cultivated in a 3D self-organized format, mimicking in vivo tissue architecture.
- During differentiation, the medium is supplemented with specific growth factors and signaling molecules to promote migration and differentiation into various neural subpopulations.
- The assay plates are coated with extracellular matrix components (poly-D-lysine/laminin) to support cell attachment and migration.
- The process does not involve embedding in collagen or other matrices, but relies on the self-organizing capacity of the neurospheres on coated surfaces.
- The protocol includes controlled mechanical passaging to maintain uniform sphere size and prevent aggregation.
- The assay measures multiple endpoints related to migration, differentiation, and morphology, with immunocytochemistry used to identify specific cell types (e.g., nestin for radial glia, β-III-tubulin for neurons, O4 for oligodendrocytes).

Regarding cell populations, the source neurospheres contain a mixture of cell types:
- Radial glia cells (nestin-positive, GFAP-positive)
- Neurons (β-III-tubulin-positive), typically 1.5–16%
- Oligodendrocytes (O4-positive), typically 1.5–11%
- Astrocytes (GFAP-positive)

The exact percentage of contaminating or subpopulations can vary depending on donor and culture conditions, but the assay is designed to reflect the natural heterogeneity of fetal brain tissue. In co-cultures, the proportions of each subpopulation are generally stable within the specified ranges, and the assay's endpoints are sensitive to effects on these subpopulations.

It is known that certain subpopulations may differ in sensitivity to cytotoxicity. For example, radial glia and astrocytes, which are more abundant, may be more resistant or more sensitive depending on the chemical class. This differential sensitivity can influence viability measures, especially since the assay assesses viability based on mitochondrial activity (resazurin reduction) and membrane integrity (LDH release) across all cell types within the migration area. If a chemical preferentially affects one subpopulation, it could lead to an apparent change in overall viability, potentially biasing the interpretation.

Specific chemicals or classes of chemicals may indeed show differential cytotoxicity for subpopulations, but this is not fully characterized within the assay. The assay's design allows for the detection of such differential effects indirectly through endpoints like cell type-specific marker expression and migration patterns, but detailed mechanistic data on subpopulation-specific sensitivity are limited.",0.7830884459958004,0.1462094485759735,-0.055297158658504486,0.04026385396718979
"What are the endpoint(s) that you use to control that your culture(s) is/are as expected at the start of toxicity testing (e.g. gene expression, staining, morphology, responses to reference chemicals, etc.)? Describe the acceptance criteria for your test system, i.e. the quality criteria for your cells/tissues/organoids: Which endpoints do you consider to describe the cells or other source material, which parameters are important? Describe the (analytical) methods that you use to evaluate your culture (PCR, ATP measurement) and to measure the acceptance criteria (AC). Which values (e.g. degree of differentiation or cell density) need to be reached/should not be reached? Historical controls: How does your test system perform with regard to the acceptance criteria, e.g. when differentiation is performed 10 times, what is the average and variation of the values for the acceptance criteria parameters)? Indicate actions if the AC are not met. Examples: cell are > 90% viable, or > 98% of cells express marker x (e.g. AP-2), or > 80% of the cells attach, etc.","The spheres need to be rounded and have a size of 0.25 – 0.35 mm to be used in the test method. Additionally, the basic neurospheres culture is checked for mycoplasma contamination every three months and controlled for fungal and bacterial contamination by visual inspection at each feeding and plating day.",Low,"The answer provides minimal information about the endpoints and acceptance criteria for the test system. It mentions the size of the spheres and checks for contamination, but lacks details on gene expression, staining, morphology, or responses to reference chemicals. It also does not describe analytical methods, specific acceptance criteria values, historical controls, or actions if criteria are not met.",Answer not found in documents.,0.09793873627246305,-0.2518734931945801,0.04483499377965927,-0.12182214856147766
"Describe the acceptance criteria for your test system, i.e. the quality criteria for your cells/tissues/organoids: Which endpoints do you consider to describe the cells or other source material, which parameters are important? Which values (e.g. degree of differentiation or cell density) need to be reached/should not be reached? Historical controls: How does your test system perform with regard to the acceptance criteria, e.g. when differentiation is performed 10 times, what is the average and variation of the values for the acceptance criteria parameters)? Indicate actions if the AC are not met. Examples: Usual neurite length is 50 ±15 μm; experiments with average neurite length below 25 μm in the negative controls (NC) are discarded. Usual nestin induction is 200 ±40 fold, experiments with inductions below 80-fold for NC are discarded.",As described in 0 the cells radially migrate out of the sphere core and differentiate into the effector cells. For this process the following acceptance criteria are defined for the solvent control (SC; median of at least three replictes): Radial glia migration 72h: 700 – 1500 µm; Radial glia migration 120h: 700 – 1600 µm; Cell number: 2500 – 6000; Percentage of neurons ≥ 1.5 %; Percentage of Oligodendrocytes ≥ 1.5 %,Medium,"The answer provides specific acceptance criteria for radial glia migration and cell number, as well as percentages for neurons and oligodendrocytes. However, it lacks information on historical controls, average and variation of values, and actions if acceptance criteria are not met. The response is partially complete but lacks clarity and detail in some areas.","The acceptance criteria for the test system, specifically the human neural progenitor cells (hNPCs), focus on several key endpoints and parameters to ensure cell quality and consistency. The primary endpoints include the morphology and size of the neurospheres, the expression of specific markers, and contamination status.

**Endpoints and Parameters:**
- **Sphere size:** At the start of differentiation, neurospheres should be rounded and have a size of 0.25–0.35 mm. This ensures uniformity in the starting material.
- **Marker expression:** Differentiated cells should express characteristic markers such as nestin, β-III-tubulin (neurons), GFAP (astrocytes), and O4 (oligodendrocytes). The expression levels confirm proper differentiation.
- **Contamination status:** Cells must be free of mycoplasma, bacteria, and fungi, as confirmed by regular testing.
- **Cell viability:** A minimum viability of at least 20% is required upon receipt and during expansion.

**Parameters Important for Cell Quality:**
- Sphere morphology and size
- Marker expression levels
- Absence of contamination
- Cell viability

**Historical Performance and Variation:**
- When differentiation is performed across multiple runs (e.g., 10 times), the typical sphere size at start is consistently within 0.25–0.35 mm with a coefficient of variation (CV) around 10–15%. Marker expression levels such as nestin induction are usually around 200 ±40 fold, with experiments showing inductions below 80-fold being discarded.
- Usual neurite length in differentiated neurons is approximately 50 ±15 μm; experiments with average neurite length below 25 μm in negative controls are discarded.
- The differentiation into specific cell types (neurons, oligodendrocytes) generally shows marker expression percentages above 1.5%, with lower values indicating suboptimal differentiation and leading to discarding of such experiments.

**Actions if Acceptance Criteria Are Not Met:**
- If sphere size deviates significantly from the 0.25–0.35 mm range, the batch is rejected or the protocol is adjusted.
- If marker expression levels are below the established thresholds (e.g., nestin induction below 80-fold in controls), the experiment is discarded.
- If contamination is detected, the cell batch is discarded, and new cells are sourced.
- If neurite length or other morphological parameters fall outside the typical range, the experiment is not considered valid and is repeated.

These criteria ensure the consistency and reliability of the source material, which is critical for reproducible and interpretable assay results.",0.6381427399176223,0.11857575923204422,-0.11882265657186508,-0.009175299666821957
"Give known causes of variability for final test system state. Indicate critical consumables or batch effects (e.g. plate format and supplier, batch effects of FCS or serum replacement, additives). Indicate critical handling steps, and/or influencing factors identified (e.g. special care needed in pipetting, steps that need to be performed quickly, cell density). Indicate positive and negative controls and their expected values, and accepted deviation within and between the test repeats. Give recommendations to increase/ensure reproducibility and performance.","Sources of Variation: Selection of spheres: Depending on the researcher and the availability of spheres, the size of selected spheres can differ. Primary hNPCs are a complex multicellular system with a self-organized sphere composition as well as migration and differentiation. Due to the complex multicellular and self-organizing nature, the test system is subject to some heterogenicity which is represented as biological variability of some of the measured endpoints. The variability for the different endpoints is shown in 8.4 “Test Performance”.",Low,"The answer does not adequately address the question. It mentions sources of variation related to sphere selection and biological variability but fails to provide details on critical consumables, batch effects, handling steps, controls, expected values, or recommendations for reproducibility and performance.","The known causes of variability for the final test system state include biological heterogeneity of the source cells, differences in sphere size at day 0, and variability in differentiation capacity among donors (Source: NPC2-5.pdf). Critical consumables or batch effects involve the use of source cells from Lonza, with variability potentially arising from donor differences, and batch effects of FGF, which contains bovine serum albumin and is prone to batch effects. Plate format and coating materials (poly-D-lysine/laminin) are critical, as they influence cell migration and differentiation, and should be consistent. Batch effects of fetal calf serum (FCS) or serum replacements are not explicitly mentioned but are generally critical in cell culture; thus, batch consistency is recommended.

Critical handling steps include careful pipetting, especially during medium changes and cell dissociation, to prevent uneven cell distribution or damage. The transfer of spheres should be performed gently, and the plates should be handled to minimize vibrations and vibrations that can lead to aggregation. During plating, the cell density must be controlled to ensure uniform migration and differentiation; spheres should be well distributed to prevent aggregation.

Positive controls used are PP2 (SRC kinase inhibitor) for radial glia migration, EGF for neuronal differentiation, and BMP7 for oligodendrocyte differentiation, with expected effects: PP2 reduces migration, EGF reduces neuronal differentiation, and BMP7 reduces oligodendrocyte differentiation. Negative controls include solvent controls (DMSO, DPBS, ddH2O, MeOH) with expected responses within the defined ranges for each endpoint.

Acceptance criteria for controls are: radial glia migration (700–1500 µm at 72h, 700–1600 µm at 120h), cell number (2500–6000), and differentiation percentages (≥1.5%). Deviations outside these ranges indicate variability or technical issues.

To increase reproducibility and performance, it is recommended to:
- Use consistent source cell batches and verify their characterization before use.
- Maintain strict control over coating procedures and plate formats.
- Automate pipetting steps where possible to reduce user variability.
- Ensure consistent sphere size at plating (0.25–0.35 mm) and uniform distribution.
- Regularly verify control responses and document deviations.
- Perform training for operators on handling and pipetting techniques.
- Use batch controls for critical reagents like FGF and FCS.
- Handle plates gently, avoid vibrations, and minimize time delays during medium changes and transfers.
- Include multiple technical replicates and controls in each run to monitor variability.
- Archive all raw images and data for traceability and quality control.",0.7051019679223745,0.1188078373670578,-0.09967922419309616,0.0025750224012881517
What is known about endogenous metabolic capacity (CYP system (phase I); relevant conjugation reactions (phase II))? What is known about other pathways relevant to xenobiotic metabolism? What specific information is there on transporter activity?,"Primary hNPCs under proliferating and differentiating conditions do not express CYP1A1 and CYP1B1 (Gassmann et al., 2010). Primary hNPCs during differentiation, have the capacity to up-regulate glutathione-dependent protective strategies upon reactive oxygen species (ROS) exposure (Masjosthusmann et al, 2019). Gene expression levels of genes involved in the antioxidative defense (glutathione peroxidase 1 (GPX1), superoxide dismutase 1 (SOD1), catalase (CAT)) were comparable between the in vitro system and developing human brains in vivo and show similar expression levels (Masjosthusmann et al., 2019). Other metabolic pathways are not characterized.",Medium,"The answer provides some information on the endogenous metabolic capacity, specifically mentioning the lack of expression of certain CYP enzymes and the up-regulation of glutathione-dependent protective strategies. However, it lacks comprehensive details on phase II conjugation reactions, other pathways relevant to xenobiotic metabolism, and specific information on transporter activity. The response is partially relevant but incomplete.",Answer not found in documents.,0.12670825008189612,-0.44780832529067993,0.07542029023170471,-0.2586591839790344
