question,gtruth_answer,gtruth_answer_quality_score,gtruth_answer_quality_justification,llm_answer,cos_similarity,bert_precision,bert_recall,bert_f1
Provide the original deposition date of first version and date of current version.,This is Version 1.0 of the protocol “Assay to test compound-derived neurotixicity in human dopaminergic neurons (MitoMet; UKN4b) – V1.0)”. It was assembled in September 2022.,Medium,The answer provides the date of the current version (September 2022) but does not specify the original deposition date if it differs from the current version date. It partially addresses the question but lacks completeness.,"The first version of the assay was assembled in September 2022, and the current version is Version 1.0, assembled in September 2022.",0.5868198625849107,0.014002409763634205,0.25219181180000305,0.12480390816926956
"This only applies to updated versions. If this is the original version, state 'original version'.",,Low,No answer provided; treated as missing.,Answer not found in documents.,0.14744756677190976,-1.0699931383132935,-1.07051682472229,-1.0619372129440308
"Normal text names often do not uniquely define the method. Therefore, each method should be assigned a clearly and uniquely defined data base name.",UKN4b_Neuro_LUH_mito_24h,Medium,"The answer provides a unique database name, which partially addresses the question. However, it lacks an explanation or context to ensure that the name is clearly defined and understood in relation to the method.",Answer not found in documents.,0.17152508865564395,-0.40812620520591736,-0.20559436082839966,-0.315045565366745
Include affiliation.,"University of Konstanz (UKN), Germany",High,"The answer fully addresses the question by providing the affiliation, which is the University of Konstanz in Germany. It is relevant and complete as it specifies both the institution and the country.","The assay is developed and deposited by the University of Konstanz (UKN), Germany. The contact person is Prof. Dr. Marcel Leist (marcel.leist@uni-konstanz.de).",0.41471944715802483,0.7628853917121887,0.07473239302635193,0.34203749895095825
Provide the details of the principal contact person.,Prof. Dr. Marcel Leist marcel.leist@uni-konstanz.de Tel: +49-7531885037,High,"The answer fully addresses the question by providing the name, email, and phone number of the principal contact person, which are the key details required.","The principal contact person for the assay is Prof. Dr. Marcel Leist. His contact details are as follows:
- Email: marcel.leist@uni-konstanz.de
- Telephone: +49-7531885037 (Source: ASSAY DESCRIPTION and CONTEXT)",0.5942472105690052,0.7756884098052979,0.3106948435306549,0.5117054581642151
"For example, the principal investigator (PI) of the lab, the person who conducted the experiments, etc.","Anna-Katharina Ückert (PhD student, experimenter) anna-katharina.ueckert@uni-konstanz.de Mahshid Alimohammadi (PhD student, experimenter) mahshid.alimohammadi@uni-konstanz.de",High,"The answer fully addresses the question by providing the names, roles, and contact information of the individuals involved in the experiments, which is relevant and complete.",Answer not found in documents.,0.08198138935311006,-0.6153261661529541,-0.2675524652004242,-0.4836638569831848
"Supply number of supporting files. Describe supporting files (e.g. metadata files, instrument settings, calculation template, raw data file, etc.).",- An important reference is the DB-ALM Protocol n° 200 (the new prediction model remains to be updated) - Raw data file - Data processing file - Internal SOP,Medium,"The answer lists some supporting files such as raw data file and internal SOP, but it lacks clarity and completeness in describing each file and does not specify the number of supporting files.","The provided context does not specify the exact number or detailed descriptions of supporting files associated with the assay. Therefore, Answer not found in documents..",0.38053447961145426,-0.013361814431846142,0.05282483622431755,0.022657543420791626
"Describe briefly whether the cells are from a commercial supplier, continuously generated by cell culture, or obtained by isolation from human/animal tissue (or other).","The LUHMES cells have been brought from Lund (Sweden) to Konstanz in 2006 (Lotharius et al., 2005) and a masterstock has been frozen. The cells used for the test method are continuously generated by cell culture. Approximately every 4-5 years, a vial from the cell masterstock is thawed and extensively expanded. These cells are then frozen as working stock. A new cell batch is thawed every 4 weeks from this working stock; cells are cultured until passage 20.",High,"The answer fully addresses the question by specifying that the cells are continuously generated by cell culture. It provides detailed information about the origin, maintenance, and usage of the cells, including the process of thawing and expanding the masterstock and working stock, which is relevant and complete.","The cells used in the assay are LUHMES cells, which are continuously generated by cell culture from a master stock that was originally derived from the ventral mesencephalon of an 8-week-old human fetus (Source: EFSA NAMs Case Study on Tebufenpyrad, Part 2 – Annex A).",0.7938821779719507,0.10911834239959717,0.24308495223522186,0.17580673098564148
"Give a brief overview of your biological source system, i.e. the source or starting cells that you use. Which cell type(s) are used or obtained (e.g. monoculture/co-culture, differentiation state, 2D/3D, etc.)? If relevant, give human donor specifications (e.g. sex, age, pool of 10 donors, from healthy tissue, etc.).","LUHMES cell line LUHMES cells originate from the ventral mesencephalon of an 8 week old human, female fetus. They exhibit the same characteristics as MESC2.10 cells. LUHMES cells can be differentiated into morphologically and biochemically mature dopamine-like neurons following exposure to tetracycline, GDNF (glial cell line-derived neurotrophic factor), and db-cAMP for 6 days. They are usually cultured in a 2D monolayer, but have also been shown to grow into 3D structures (Smirnova et al., 2015, Brull et al., 2020). They can be co-cultured with mouse astrocytes.",High,"The answer provides a comprehensive overview of the biological source system, including the cell line used (LUHMES), its origin, differentiation potential, culture conditions (2D and 3D), and co-culture possibilities. It also specifies the human donor characteristics, such as the age and sex of the fetus. The information is relevant and complete, addressing all aspects of the question.","The assay uses human LUHMES cells as the biological source system. These cells originate from the ventral mesencephalon of an 8-week-old human female fetus and exhibit dopaminergic neuronal characteristics. They are cultured as a monoculture in a 2D monolayer and can be differentiated into mature dopamine-like neurons following exposure to tetracycline, GDNF, and db-cAMP for 6 days. The cells express dopaminergic markers such as tyrosine hydroxylase and are electrophysiologically active, forming neuronal networks with neurite outgrowth. The source cells are derived from human fetal tissue, with specific donor details including gender (female) and age (8 weeks). They are maintained in culture through a process involving thawing from a master stock, extensive expansion, and differentiation protocols (Source: EFSA Journal 2023).",0.8302587033152449,0.43538403511047363,0.3607994318008423,0.39957523345947266
"List quantitative and semi-quantitative features that define your cell source/starting cell population. For test methods that are based on differentiation, describe your initial cells, e.g. iPSC, proliferating SH-SY5Y; the differentiated cells are described in section 4. Define cell identity, e.g. by STR signature (where available), karyotype information, sex (where available and relevant), ATCC number, passage number, source (supplier), sub-line (where relevant), source of primary material, purity of the cells, etc. Describe defining biological features you have measured or that are FIRMLY established (use simple listing, limit to max. 0.5 pages), e.g. the cells express specific marker genes, have specific surface antigens, lack certain markers, have or lack a relevant metabolic or transporting capacity, have a doubling time of x hours, etc. Transgenic cell lines have particular requirements concerning the characterization of the genetic manipulation (type of transgene, type of vector, integration/deletion site(s), stability, etc.). Organoids and microphysiological systems (MPS) may need some special/additional considerations as detailed in Pamies et al. (2018) and Marx et al. (2016), e.g. ratio of cell types used, percent of normal cells in tumor spheroids created from resected tissue; derivation of cells for re-aggregating brain cultures."," ATCC number: LUHMES ATCC® CRL-2927™; LUHMES cells used at the University of Konstanz differ from LUHMES cells deposited and distributed by ATCC. The assay described in here is based on UKN (University of Konstanz) LUHMES cells.  Origin: mesencephalon of an 8 week old human fetus, subclone of the tetracycline-controlled, v-myc-overexpressing human mesencephalic-derived cell line MESC2.10. MESC2.10 has been conditionally immortalized with a LINX v-myc retroviral vector with a tet-off system.  Gender: female  Morphology: upon differentiation, cells form neuronal network, see figure below  Doubling time: approx. 14 -20 h (depending on passage)  Phenotype: Dopaminergic (DA)-phenotype; tyrosine hydroxylase (TH) expression depends on the presence of cAMP in the culture medium. Under differentiation conditions, cells extend neurites after 24h. They display extensive growth cones, but synapse formation is not clear. After 6 days of differentiation, cells express voltage-dependent ion channels and show electrical activity.  Expression: Cells express α-synuclein (Parkinson’s disease) (Schildknecht et al., 2013), all standard synaptic proteins and all proteins required for AD (Alzheimer’s disease) pathology (Aβ- formation, Tau hyperphosphorylation)(Scholz et al., 2013; Scholz et al., 2018).",High,"The answer provides a comprehensive description of the cell source, including ATCC number, origin, gender, morphology, doubling time, phenotype, and expression characteristics. It also details the genetic manipulation and differentiation features, addressing the question fully and relevantly.","The cell source used in the assay comprises human LUHMES cells, which are a subclone of the MESC2.10 cell line derived from the ventral mesencephalon of an 8-week-old human female fetus. These cells are characterized by the following quantitative and semi-quantitative features:

- **Origin and Source:** Derived from human fetal mesencephalon; obtained from the University of Konstanz (UKN) and distinguished from ATCC LUHMES cells.
- **Genetic Characterization:** STR signature (Amelogenin X; other STR markers listed in the source document); no known chromosomal abnormalities reported.
- **Sex:** Female.
- **Passage Number:** Used up to passage 20; cells are expanded from a master stock and regularly thawed from working stocks.
- **Karyotype:** Not explicitly detailed, but cells are maintained under standard conditions ensuring stability; regular testing for mycoplasma is performed.
- **Purity and Contamination:** Pathogen-free, tested for mycoplasma; visual inspection confirms absence of contamination.
- **Morphology and Phenotype:** Morphologically oval, forming neuronal networks upon differentiation; express dopaminergic markers such as tyrosine hydroxylase (TH) under differentiation conditions.
- **Marker Expression:** Express neuronal markers including α-synuclein, synaptic proteins, and proteins relevant to Alzheimer’s disease pathology (Aβ-formation, Tau hyperphosphorylation).
- **Functional Features:** Capable of neurite outgrowth, expressing voltage-dependent ion channels, and producing electrical activity, indicative of mature dopaminergic neurons.
- **Metabolic and Transport Capacity:** Express dopamine transporter (DAT), enabling transport of MPP+; capable of mitochondrial respiration, with high sensitivity to mitochondrial toxicants.
- **Doubling Time:** Approximately 14–20 hours depending on passage.
- **Cell Culture Conditions:** Cultured in 2D monolayers, maintained in proliferation medium, differentiated using specific protocols involving tetracycline, GDNF, and db-cAMP.
- **Additional Features:** Cells form extensive neurite networks, express neuronal receptors (e.g., purinergic, nicotinic acetylcholine receptors), and are electrophysiologically active and excitable.

This comprehensive characterization ensures the cells are well-defined, stable, and suitable for neurotoxicity testing, particularly for assessing mitochondrial and neurite outgrowth-related toxic effects.",0.873975115639821,0.27728891372680664,0.21073411405086517,0.2462187111377716
"Describe the acceptance criteria (AC) for your initial cells (i.e. the quality criteria for your proliferating cell line, tissue for isolation, organism, etc.). Which specifications do you consider to describe the material, which quality control criteria have to be fulfilled (e.g. pathogen-free)? Which functional parameters (e.g. certain biological responses to reference substances) are important? For iPSC maintenance: How do you control pluripotency? How stable are your cells over several passages? Which passage(s) are valid? For primary cells: Show stability and identity of supply; demonstrate stability of function (e.g. xenobiotic metabolism). Quantitative definitions for AC should be given based on this defining information. Exclusion criteria (features to be absent) are also important. As in 3.3., special/additional requirements apply to genetically-modified cells and microphysiological systems.","The cells have to be pathogen-free to be used in further experiments (regular testing for mycoplasma after thawing). Cells of the working stock are checked for marker gene expression once the stock is created, but not every thawed cell batch is checked. There only visual inspection is done. The cells should be of oval morphology, and should not form extensive aggregates and clustering. Approx. 5-10% of cell death (dead cells floating in flask) is considered normal, increased cell death one passage after thawing justifies to discard of the cell batch. Culture medium should not be yellow. Proliferating cells from working stock batches should only be used up to passage 18.",Medium,"The answer partially addresses the question by mentioning some acceptance criteria such as pathogen-free status, morphology, and passage limits. However, it lacks clarity and completeness in several areas: it does not specify quantitative definitions for acceptance criteria, does not address functional parameters or pluripotency control for iPSCs, and does not mention exclusion criteria or additional requirements for genetically-modified cells. The response is missing details on stability over passages and does not cover primary cells or microphysiological systems.",Answer not found in documents.,0.11027120372372627,-0.329712837934494,0.043697748333215714,-0.17594057321548462
"Name known causes of variability of the initial cells/source cells. Indicate critical consumables or batch effects (e.g. relevance of the plate format and supplier, batch effects of fetal calf serum (FCS) or serum replacement, critical additives like type of trypsin, apo-transferrin vs. holo-transferrin, etc.). Indicate critical handling steps and influencing factors (e.g. special care needed in pipetting, steps that need to be performed quickly, cell density, washing procedures, etc.). As in 3.3., special/additional requirements apply to genetically-modified cells and microphysiological systems, e.g. dependence on matrix chemistry and geometry, dependence on microfluidics system, consideration of surface cells vs core cells, etc. Give recommendations to increase/ensure reproducibility and performance.","-Plastic coating is critical for even cell distribution; problems with coating often leads to cell clumping and aggregation - Cells maintained and distributed by ATCC might behave differently than cells from the stock at University of Konstanz (Gutbier et al., 2018) - Passage number of working stock cells might influence cellular behavior - Problems with plastic ware obtained from other suppliers than indicated have occurred in the past - Too little or too high cell density can cause problems (confluency should never exceed 40-90%)",Medium,"The answer partially addresses the question by mentioning some causes of variability such as plastic coating, cell source differences, passage number, and cell density. However, it lacks detail on critical consumables, batch effects, and specific handling steps. It also does not provide recommendations to increase reproducibility and performance, nor does it address special requirements for genetically-modified cells and microphysiological systems.",Answer not found in documents.,0.11412878897190658,-0.3092395067214966,-0.04716995730996132,-0.19270206987857819
"Describe the principles of the selected differentiation protocol, including a scheme and graphical overview, indicating all phases, media, substrates, manipulation steps (medium change/re-plating, medium additives, etc.). Special/additional requirements apply to microphysiological systems and organoids: e.g. cell printing, self-aggregation/self-organisation process, interaction with the matrix, geometrical characterization (size/shape), etc.","day -1: Proliferating LUHMES cells are seeded in proliferation medium day 0: Medium is changed from proliferation medium to differentiation medium day 2: Replating to 96-well plates in differentiation medium containing galactose instead of glucose, toxicant treatment day 3: Readout All glucose media are based on Advanced DMEM/F12 supplemented with 2 mM L-glutamine. The galactose media are based on SILAC Advanced DMEM/F12 (Thermo Fisher Scientific; Cat# A2494301) supplemented with 500 µM L-lysine, 700 µM L-arginine, 18 mM galactose, 21.5 µM phonl red and 2 mM L-glutamine. For proliferation medium, N2 (1x) and FGF (fibroblast growth factor, 40 ng/ml) are added to the desired base medium. For differentiation medium, tetracycline (1 µg/ml, initiates differentiation by shutting down v-myc expression), GDNF (glial cell line-derived neurotrophic factor, 2 ng/ml) and db-cAMP (1 mM) are added to the desired base medium. If differentiation medium without db-cAMP and GDNF is required, the volume is replaced by the respective base medium. Coating of flasks and plates principle: plates and flasks are coated with a poly-L-orthinine (PLO, 43 µg/ml) and fibronectin (1 µg/ml) solution in ion-exchanged and purified MilliQ-H2O overnight in the cell culture incubator. The next day the coated plastic ware is washed with MilliQ water once and dried under sterile conditions in the cell culture hood. The coated plastic can be stored at 4°C up to 4 weeks.",Medium,"The answer provides a detailed description of the differentiation protocol, including the phases, media, and manipulation steps. However, it lacks a graphical overview and does not address special/additional requirements for microphysiological systems and organoids, such as cell printing or interaction with the matrix. The answer is partially complete but lacks clarity in some areas.",Answer not found in documents.,0.1458243993431892,-0.5679451823234558,-0.11916036903858185,-0.4073001742362976
"Provide the SOP of the general maintenance procedure as a database link. This should also include the following information: How are the cells maintained outside the experiment (basic cell propagation)? How pure is the cell population (average, e.g. 95% of iPSC cells Oct4-positive)? What are the quality control measures and acceptance criteria for each cell batch? Which number(s) passage(s) can be used in the test? Is Good Cell Culture Practice (GCCP) and/or Good In Vitro Method Practice (GIVIMP) followed? How long can same cell batches be used? How are frozen stocks and cell banks prepared? For primary cells: how are they obtained in general and what are they characterized for (and what are inclusion and exclusion criteria).","External document is available Mainentance Cells are maintained in proliferation medium (section 3.6) and passaged every 2-3 days (Monday – Wednesday – Friday). Minimum confluence for LUHMES cells should not fall below 40%. A confluence of 85% should not be exceeded. For splitting, cells are counted every time and seeded in the according cell numbers: For 2 days: 3 Mio per T75 flask 6 Mio per T175 flask For 3 days: 1 Mio per T75 flask 2.7 Mio per T175 flask",Low,"The answer provides some details on cell maintenance, such as medium, passage frequency, and confluence levels, but it lacks comprehensive information on several key aspects requested in the question. It does not address the purity of the cell population, quality control measures, acceptance criteria, passage numbers, adherence to GCCP/GIVIMP, duration of cell batch usage, preparation of frozen stocks and cell banks, or details on primary cell acquisition and characterization. Additionally, the mention of an external document is vague and does not provide a direct database link as requested.",Answer not found in documents.,0.15390369806304513,-0.4730372726917267,0.06503921002149582,-0.28251415491104126
"Describe the test system as it is used in the test. If the generation of the test system involves differentiation steps or complex technical manipulation (e.g. formation of microtissues), this is described in 3.6. Give details on the general features/principles of the culture protocol (collagen embedding, 3D structuring, addition of mitotic inhibitors, addition of particular hormones/growth factors, etc.) of the cells that are used for the test. What is the percentage of contaminating cells; in co-cultures what is the percentage of each subpopulation? Are there subpopulations that are generally more sensitive to cytotoxicity than others, and could this influence viability measures? Is it known whether specific chemicals/chemical classes show differential cytotoxicity for the cell sub-populations used?","ay -1: Proliferating LUHMES cells are seeded in proliferation medium day 0: day 2: Medium is changed from proliferation medium to differentiation medium Cell number reaches about 20-30 Mio per T75 flask. Cells are trypsinized and replated onto 96-well plates (30’000 cells/well in 90 µl) in differentiation medium with galactose instead of glucose and without cAMP and GDNF. At about 30 min - 2 h after seeding, when cells have attached, the compounds are added (10 µl of each dilution; total volume 100 µl) day 3: 23.5 h after toxicant treatment, cells are live-stained with 1 µg/ml H-33342 and 1 µM calcein-AM and incubated for 30 min. After 24 h of treatment (including staining), the cells are imaged using a high-content microscope (Cellomics).",Medium,"The answer provides a detailed description of the test system's protocol, including cell seeding, medium changes, and staining procedures. However, it lacks information on the percentage of contaminating cells, the percentage of each subpopulation in co-cultures, and whether specific chemicals show differential cytotoxicity for the cell sub-populations used. These omissions prevent a 'High' score.","The assay uses human dopaminergic LUHMES cells as the test system, which are differentiated into mature neurons following a specific culture protocol. The differentiation process involves several steps: initially, proliferating LUHMES cells are seeded in proliferation medium (day -1), then the medium is changed to differentiation medium on day 0. On day 2, cells are trypsinized and replated onto 96-well plates in differentiation medium containing galactose instead of glucose, and without additional growth factors such as GDNF or cAMP. The differentiation process results in neurons that extend neurites, express dopaminergic markers, and exhibit electrophysiological activity (section 4.1, 4.6).

The culture protocol is based on a two-step process: proliferation followed by differentiation, with the key differentiation steps involving the switch to galactose medium to increase sensitivity to mitochondrial toxicants. The cells are grown on coated plastic surfaces (coated with poly-L-ornithine and fibronectin) to promote attachment and neurite outgrowth. The protocol does not involve complex 3D structuring or embedding in matrices like collagen; it is a 2D monolayer culture (section 3.6, 4.1).

Regarding contamination and subpopulations, the LUHMES cells are characterized by a high degree of purity, expressing dopaminergic markers such as tyrosine hydroxylase (TH), and are free of pathogens after quality control measures (section 3.4). The cells are not co-cultured with other cell types in this assay, so the population is predominantly a homogeneous dopaminergic neuronal population. The percentage of contaminating cells is minimal, with normal culture conditions expecting about 5-10% cell death, which is considered normal (section 3.4).

There is no specific information indicating that subpopulations within LUHMES cultures show differential sensitivity to cytotoxicity. Since the culture is a relatively homogeneous dopaminergic neuron population, the influence of subpopulation sensitivity on viability measures is likely minimal. However, it is known that neurons with different phenotypes or maturation states can vary in sensitivity to toxicants, especially mitochondrial toxicants, but this is not specifically detailed for subpopulations within LUHMES cultures in the provided context (section 4.7, 4.8).

In summary, the test system involves differentiated LUHMES neurons cultured in a 2D monolayer, with high purity and minimal contamination, and no complex tissue structuring. The protocol emphasizes neurite outgrowth and viability assessment, with no specific subpopulations identified as more sensitive to cytotoxicity within this homogeneous neuronal culture.",0.7768244176086677,0.18811266124248505,-0.044672951102256775,0.06367269158363342
"What are the endpoint(s) that you use to control that your culture(s) is/are as expected at the start of toxicity testing (e.g. gene expression, staining, morphology, responses to reference chemicals, etc.)? Describe the acceptance criteria for your test system, i.e. the quality criteria for your cells/tissues/organoids: Which endpoints do you consider to describe the cells or other source material, which parameters are important? Describe the (analytical) methods that you use to evaluate your culture (PCR, ATP measurement) and to measure the acceptance criteria (AC). Which values (e.g. degree of differentiation or cell density) need to be reached/should not be reached? Historical controls: How does your test system perform with regard to the acceptance criteria, e.g. when differentiation is performed 10 times, what is the average and variation of the values for the acceptance criteria parameters)? Indicate actions if the AC are not met. Examples: cell are > 90% viable, or > 98% of cells express marker x (e.g. AP-2), or > 80% of the cells attach, etc.","- Cells should have neurites approx. as long as their cell body when they are trypsinized for re- plating - They must not be contaminated - They should have a confluency of about 60% - The moment the cells are being treated, cells are not attached to the plate completely yet and still appear round when seen through a microscope → Criteria are not quantified and are mainly based on visual inspection",Medium,"The answer partially addresses the question by providing some criteria for the culture, such as neurite length, contamination status, and confluency. However, it lacks detailed acceptance criteria, specific endpoints, analytical methods, and historical control data. The criteria are not quantified, and there is no mention of actions if acceptance criteria are not met.",Answer not found in documents.,0.10740390641984918,-0.2744418680667877,0.0934273973107338,-0.12059399485588074
"Describe the acceptance criteria for your test system, i.e. the quality criteria for your cells/tissues/organoids: Which endpoints do you consider to describe the cells or other source material, which parameters are important? Which values (e.g. degree of differentiation or cell density) need to be reached/should not be reached? Historical controls: How does your test system perform with regard to the acceptance criteria, e.g. when differentiation is performed 10 times, what is the average and variation of the values for the acceptance criteria parameters)? Indicate actions if the AC are not met. Examples: Usual neurite length is 50 ±15 μm; experiments with average neurite length below 25 μm in the negative controls (NC) are discarded. Usual nestin induction is 200 ±40 fold, experiments with inductions below 80-fold for NC are discarded.","After compound treatment, the negative controls should fulfil the following: - Neurites should be at least as long as cell bodies - Medium should not be orange/yellow - Appropriate cell density → Criteria are not quantified and are mainly based on visual inspection",Low,"The answer does not fully address the question as it lacks specific, quantifiable acceptance criteria and historical control data. It provides vague criteria based on visual inspection without detailed parameters or actions if criteria are not met.",Answer not found in documents.,0.13314669827661899,-0.2080632895231247,0.11834436655044556,-0.0665958896279335
